genes	enzymes	shortNames	MWs	actions	k_scores	OE	minUsage	maxUsage	pUsage	foldChange	unique	conectivity	groups	priority
YDL052C	P33333	SLC1	33.88654	0	0.126718676427136	0	0	1.60045954840995e-06	0	1.000001000001	1	28	0	1
YGR209C	P22803	TRX2	11.20376	0	0.0304999999999998	0	0	1.33507212365943e-09	0	1.000001000001	1	31	0	1
YJR130C	P47164	STR2	72.34965	0	0.0131263247366666	0	0	0.00120431570109395	0	1.000001000001	1	11	0	1
YAL012W	P31373	CYS3	42.5416	0	0	0	0	0.00204815684066161	0	1.000001000001	1	10	0	1
YCL009C	P25605	ILV6	33.98652	0	0	0	0	4.66703056989011e-11	0	1.000001000001	1	8	0	1
YCL018W	P04173	LEU2	38.95257	0	0	0	0	1.22104721528976e-10	0	1.000001000001	1	5	0	1
YCL040W	P17709	GLK1	55.37689	0	0	0	0	1.93504674458526e-11	0	1.000001000001	1	6	0	1
YCL050C	P16550	APA1	36.49211	0	0	0	0	4.86745167437849e-11	0	1.000001000001	1	9	0	1
YCR053W	P16120	THR4	57.47349	0	0	0	0	6.49756854540756e-13	0	1.000001000001	1	6	0	1
YDL066W	P21954	IDP1	48.18986	0	0	0	0	2.84908534040988e-10	0	1.000001000001	1	5	0	1
YDL131W	Q12122	LYS21	48.59372	0	0	0	0	5.18755259144495e-10	0	1.000001000001	1	6	0	1
YDR158W	P13663	HOM2	39.54334	0	0	0	0	1.39653289212482e-11	0	1.000001000001	1	6	0	1
YDR234W	P49367	LYS4	75.14989	0	0	0	0	0.00115944006429453	0	1.000001000001	1	6	0	1
YDR300C	P32264	PRO1	47.16164	0	0	0	0	6.90665612517378e-10	0	1.000001000001	1	4	0	1
YDR353W	P29509	TRR1	34.23767	0	0	0	0	2.6566145665647e-10	0	1.000001000001	1	6	0	1
YDR380W	Q06408	ARO10	71.38357	0	0	0	0	3.30567396547293e-12	0	1.000001000001	1	4	0	1
YER052C	P10869	HOM3	58.10913	0	0	0	0	1.16784410415001e-11	0	1.000001000001	1	4	0	1
YER069W	Q01217	ARG5,6	94.86823	0	0	0	0	2.0720610212675e-09	0	1.000001000001	1	9	0	1
YER152C	P10356	YER152C	49.48976	0	0	0	0	0.00176060150238139	0	1.000001000001	1	6	0	1
YGL009C	P07264	LEU1	85.79356	0	0	0	0	0.00101559794927756	0	1.000001000001	1	4	0	1
YHR018C	P04076	ARG4	51.9886	0	0	0	0	0.0016759790847035	0	1.000001000001	1	3	0	1
YHR025W	P17423	THR1	38.71215	0	0	0	0	6.49661227388687e-11	0	1.000001000001	1	5	0	1
YIL094C	P40495	LYS12	40.06854	0	0	0	0	1.88278037725424e-11	0	1.000001000001	1	6	0	1
YIR034C	P38998	LYS1	41.46445	0	0	0	0	1.70225882494247e-11	0	1.000001000001	1	7	0	1
YJL060W	P47039	BNA3	50.08168	0	0	0	0	0.00173979330241111	0	1.000001000001	1	10	0	1
YJL088W	P05150	ARG3	37.84479	0	0	0	0	1.21234961621772e-11	0	1.000001000001	1	5	0	1
YJR016C	P39522	ILV3	62.86049	0	0	0	0	2.37474814166386e-11	0	1.000001000001	1	5	0	1
YJR139C	P31116	HOM6	38.50163	0	0	0	0	1.1740474612799e-10	0	1.000001000001	1	7	0	1
YKL001C	Q02196	MET14	23.06018	0	0	0	0	1.06198869372376e-09	0	1.000001000001	1	5	0	1
YLR027C	P23542	AAT2	46.05711	0	0	0	0	0.00189182136025961	0	1.000001000001	1	14	0	1
YLR043C	P22217	TRX1	11.23485	0	0	0	0	1.33507212273429e-09	0	1.000001000001	1	23	0	1
YLR355C	P06168	ILV5	44.36792	0	0	0	0	6.05893490369511e-10	0	1.000001000001	1	7	0	1
YMR062C	Q04728	ARG7	47.84821	0	0	0	0	0.00182100510055262	0	1.000001000001	1	9	0	1
YMR108W	P07342	ILV2	74.93608	0	0	0	0	4.66703056582651e-11	0	1.000001000001	1	8	0	1
YMR267W	P28239	PPA2	35.57213	0	0	0	0	3.05886609167157e-11	0	1.000001000001	1	4	0	1
YNL104C	P06208	LEU4	68.40819	0	0	0	0	8.01220530725774e-11	0	1.000001000001	1	13	0	1
YNR050C	P38999	LYS9	48.91735	0	0	0	0	9.76514512215368e-13	0	1.000001000001	1	7	0	1
YOL058W	P22768	ARG1	46.92715	0	0	0	0	0.00185674418207913	0	1.000001000001	1	7	0	1
YOL064C	P32179	MET22	39.14886	0	0	0	0	4.24795140269006e-10	0	1.000001000001	1	4	0	1
YOL126C	P22133	MDH2	40.7305	0	0	0	0	0.00213925367541904	0	1.000001000001	1	5	0	1
YOL140W	P18544	ARG8	46.68082	0	0	0	0	5.14672387812599e-09	0	1.000001000001	1	4	0	1
YOR323C	P54885	PRO2	49.73991	0	0	0	0	8.95307699769941e-11	0	1.000001000001	1	6	0	1
YPR167C	P18408	MET16	30.3799	0	0	0	0	1.33507212395447e-09	0	1.000001000001	1	7	0	1
YLR446W	Q06204	YLR446W	48.96875	0	0	0	0	3.17485934015353e-09	0	1.000001000001	1	20	0	1
YJL200C	P39533	ACO2	86.58224	0	0	0	0	0.00100638109788735	0	1.000001000001	1	7	0	1
EutE	P77445	EutE	49.022	0	0	0	0	2.61436458193257e-07	0	1.000001000001	1	6	0	1
YDR038C	Q12691	ENA5	120.29497	1	1000	2	0	1.01055823702372e-06	2.69445645287139e-09	1.000001000001	0	8	3	2
YMR105C	P37012	PGM2	63.08769	1	401.364733889135	2	0	0.0013816065015727	4.83322971094987e-07	1.000001000001	0	8	4	2
YJL137C	P47011	GLG2	44.54552	1	8.55606328234584	2	0	3.91625629038473e-07	1.88494964134896e-07	1.000001000001	0	6	6	2
YML056C	P50094	IMD4	56.39328	2	8.41472479228258	2	0	5.07385191433702e-06	5.07124824327441e-06	1.000001000001	0	7	7	2
YMR120C	P38009	ADE17	65.26269	1	4.27458119464658	2	0	0.00133806320562455	2.96955782367904e-06	1.000001000001	0	10	8	2
YAL038W	P00549	CDC19	54.54404	2	3.4428378012043	2	0	2.09363508485981e-06	2.09358073543532e-06	1.000001000001	0	6	10	2
YGR254W	P00924	ENO1	46.81564	1	3.4428378012043	2	0	0.00186328233794931	2.11178320048717e-06	1.000001000001	0	5	9	2
YHL012W	P38709	YHL012W	55.99958	1	2.17958242197125	2	0	0.00155692062005058	9.81717209095583e-07	1.000001000001	0	7	11	2
YER099C	P38620	PRS2	34.76468	2	2.15913702763384	2	0	2.02958980582348e-05	2.0283868350907e-05	1.000001000001	0	6	12	2
YJL052W	P00360	TDH1	35.74956	1	1.3371814730912	2	0	0.00245543460062663	1.81537847593205e-05	1.000001000001	0	8	13	2
YLR354C	P15019	TAL1	37.0359	1	1.31173926994431	2	0	0.00235615169451359	3.52042992268055e-06	1.00000100000102	0	6	14	2
YDR384C		ATO3	NaN	0	0.061818720249287	0	NaN	NaN	NaN	1.000001000001	0	2	18	2
YGR121C		MEP1	NaN	0	0.061818720249287	0	NaN	NaN	NaN	1.000001000001	0	2	18	2
YNL142W		MEP2	NaN	0	0.061818720249287	0	NaN	NaN	NaN	1.000001000001	0	2	18	2
YPR138C		MEP3	NaN	0	0.061818720249287	0	NaN	NaN	NaN	1.000001000001	0	2	18	2
YBR221C	P32473	PDB1	40.0532	0	0.008817420344284	0	0	2.27554236193145e-10	0	1.000001000001	0	6	20	2
YER178W	P16387	PDA1	46.34261	0	0.008817420344284	0	0	2.27554236193145e-10	0	1.000001000001	0	6	20	2
YGR193C	P16451	PDX1	45.36125	0	0.008817420344284	0	0	2.27554236193145e-10	0	1.000001000001	0	6	20	2
YNL071W	P12695	LAT1	51.81762	0	0.008817420344284	0	0	2.27554236193145e-10	0	1.000001000001	0	6	20	2
YBR115C	P07702	LYS2	155.34394	0	0	0	0	7.67559178379815e-12	0	1.000001000001	0	8	21	2
YBR218C	P32327	PYC2	130.16549	0	0	0	0	1.32550386943094e-10	0	1.000001000001	0	8	22	2
YFR053C	P04806	HXK1	53.73784	0	0	0	0	1.93476195382909e-11	0	1.000001000001	0	12	23	2
YGL062W	P11154	PYC1	130.09827	0	0	0	0	1.32550386856229e-10	0	1.000001000001	0	8	22	2
YGL080W		MPC1	NaN	0	0	0	NaN	NaN	NaN	1.000001000001	0	4	24	2
YGL154C	P50113	LYS5	30.68281	0	0	0	0	7.67559178379815e-12	0	1.000001000001	0	8	21	2
YGL184C	P53101	STR3	51.82796	0	0	0	0	2.07000864858187e-08	0	1.000001000001	0	6	25	2
YGL253W	P04807	HXK2	53.9419	0	0	0	0	4.18470869399477e-11	0	1.000001000001	0	12	23	2
YGR087C	P26263	PDC6	61.57964	0	0	0	0	1.28274651062617e-10	0	1.000001000001	0	17	26	2
YGR243W		MPC3	NaN	0	0	0	NaN	NaN	NaN	1.000001000001	0	4	24	2
YHR162W		MPC2	NaN	0	0	0	NaN	NaN	NaN	1.000001000001	0	4	24	2
YLR134W	P16467	PDC5	61.91138	0	0	0	0	1.28274650923705e-10	0	1.000001000001	0	17	26	2
YFR055W	P43623	IRC7	36.97108	0	0	0	0	2.07000864866661e-08	0	1.000001000001	0	6	25	2
YER081W	P40054	SER3	51.1927	0	0.127842545406026	0	0	1.3110027911476e-07	0	1.000001000001	0	6	15	3
YAL062W	P39708	GDH3	49.62653	0	0.09935186452527	0	0	7.07887008650004e-07	0	1.000001000001	0	8	16	3
YMR145C	P40215	NDE1	62.77345	0	0.0937559515971899	0	0	7.71701831800428e-05	0	1.000001000001	0	6	17	3
YML082W	Q04533	YML082W	74.31247	0	0.018273298810504	0	0	0.00117250726087117	0	1.000001000001	0	16	19	3
