genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YPL134C		ODC1	NaN		0	0.293593962956454		0	NaN	NaN	NaN	0	6	2	3	1	1
YGL080W		MPC1	NaN		0	0.269577758082105		0	NaN	NaN	NaN	0	4	6	3	0.999999999999975	0.999999999999988
YGR243W		MPC3	NaN		0	0.269577758082105		0	NaN	NaN	NaN	0	4	6	3	1	1
YHR162W		MPC2	NaN		0	0.269577758082105		0	NaN	NaN	NaN	0	4	6	3	1	1
YER053C		PIC2	NaN		0	0.220978640586545		0	NaN	NaN	NaN	0	4	9	3	1	1
YJR077C		MIR1	NaN		0	0.220978640586545		0	NaN	NaN	NaN	0	4	9	3	1	1
YBL030C		PET9	NaN		0	0.170929748704777		0	NaN	NaN	NaN	0	4	15	3	1	1
YBR085W		AAC3	NaN		0	0.170929748704777		0	NaN	NaN	NaN	0	4	15	3	1	1
YMR056C		AAC1	NaN		0	0.170929748704777		0	NaN	NaN	NaN	0	4	15	3	1	1
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	3.24718063564575e-11	0	0	12	19	3	1.00000000000003	1.00000000000004
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	7.02231359082256e-11	0	0	12	19	3	1.00000000000005	1.00000000000004
