genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.260070239600099	subOpt_isoenz	0	0	1.58380614001244e-06	0	0	8	6	2	0.999999999999708	0.999999999999707
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	0	0.259995241640132	subOpt_isoenz	0	0	1.66039242211874e-09	0	1	5	0	2	1.00000000000004	1.00000000000004
YBR218C	P32327	PYC2	130.16549	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.258243795078413	subOpt_isoenz	0	0	4.74874412889724e-07	0	0	8	7	2	1.00000000000013	1.00000000000013
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.258201785040243	subOpt_isoenz	0	0	3.67047549656034e-08	0	0	12	8	2	0.999999999999737	0.999999999999738
YOR184W	P33330	SER1	43.41501	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.018591889517022	subOpt_isoenz	0	0	5.59314432101358e-09	0	1	4	0	2	0.991423518390023	1.03561290055804
YBR117C	P33315	TKL2	75.02862	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0	subOpt_isoenz	0	0	7.40326151738644e-08	0	1	10	0	2	1.00000000000004	1.00000000000004
YCL040W	P17709	GLK1	55.37689	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	2.00755846092013e-09	0	1	6	0	2	0.999999999999708	0.999999999999707
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	1.84159067127277e-09	0	0	12	13	2	1.00000000000008	1.00000000000008
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	subOpt_isoenz	0	0	1.79098432397813e-11	0	1	4	0	2	0.999999999999645	0.999999999999645
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.2668064893661e-09	0	1	48	0	2	0.999999999999677	0.999999999999677
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.25628031635411e-09	0	1	52	0	2	0.99999999999974	0.999999999999738
YLR446W	Q06204	YLR446W	48.96875	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	1.85162384757932e-09	0	1	20	0	2	0.999999999999735	0.999999999999738
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.13456698220535e-09	1.59461388661699e-12	1	11	0	3	1.00000004867877	1.00000004877714
YBL030C		PET9	NaN		0	0.293255801125883		0	NaN	NaN	NaN	0	4	3	3	0.999999999999943	0.999999999999943
YBR085W		AAC3	NaN		0	0.293255801125883		0	NaN	NaN	NaN	0	4	3	3	1	1
YMR056C		AAC1	NaN		0	0.293255801125883		0	NaN	NaN	NaN	0	4	3	3	1	1
YER053C		PIC2	NaN		0	0.267673986576963		0	NaN	NaN	NaN	0	4	5	3	0.999999999999943	0.999999999999943
YJR077C		MIR1	NaN		0	0.267673986576963		0	NaN	NaN	NaN	0	4	5	3	0.999999999999943	0.999999999999943
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.018591889517022	subOpt_isoenz	0	0	2.2948133220263e-11	0	0	6	11	3	1.00000000000013	1.00000000000013
YIL074C	P40510	SER33	51.18777	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.018591889517022	subOpt_isoenz	0	0	4.47624721275066e-11	0	0	6	11	3	1.00118868839626	1.0011910933997
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.27672818571467e-10	0	0	24	12	3	1.00000000000007	1.00000000000007
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	2.37936277857434e-09	0	0	24	12	3	0.999999999999984	0.999999999999987
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.47394633684629e-10	0	0	24	12	3	0.999999999999987	0.999999999999987
