genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YJR137C	P47169	MET5	161.21721	2	4.62774094379504	tightly_const	2	4.03578477079775e-08	4.03599044450888e-08	4.03578477079775e-08
YKL001C	Q02196	MET14	23.06018	2	4.62774094379504	tightly_const	2	1.43086626138313e-06	1.43104072886797e-06	1.43086626138313e-06
YOL064C	P32179	MET22	39.14886	2	4.62774094379504	tightly_const	2	5.72339381679452e-07	5.72424198668656e-07	5.72346051254726e-07
YPR167C	P18408	MET16	30.3799	2	4.62774094379504	tightly_const	2	1.79880414186462e-06	1.79902347252091e-06	1.79880414186462e-06
YBR166C	P20049	TYR1	50.92272	2	4.55462170238841	tightly_const	2	4.19901198869676e-07	4.19913669980438e-07	4.19901198869676e-07
YGR185C	P36421	TYS1	44.01942	2	4.55462170238841	tightly_const	2	2.40073885811678e-06	2.40073920171448e-06	2.40073885811678e-06
YLR043C	P22217	TRX1	11.23485	1	4.31649446475672	subOpt_isoenz	2	0	1.99235145957943e-06	0
YOR095C	Q12189	RKI1	28.25777	1	4.24490450863479	essential	2	5.69989673856323e-06	0.00269693288008448	5.7005319605459e-06
YDR353W	P29509	TRR1	34.23767	2	4.00524798571839	tightly_const	2	1.93304934280656e-07	1.93329765467986e-07	1.93304934280656e-07
YBR294W		SUL1	NaN	1	3.6809194885405		2	NaN	NaN	NaN
YLR092W		SUL2	NaN	1	3.6809194885405		2	NaN	NaN	NaN
YHR019C	P38707	DED81	62.20612	2	3.46843681305616	tightly_const	2	8.4998859997669e-07	8.49988756106981e-07	8.4998859997669e-07
YGR124W	P49090	ASN2	64.59268	1	3.46843681305616	subOpt_isoenz	2	0	5.0505647105317e-06	0
YPR145W	P49089	ASN1	64.46973	2	3.46843681305616	opt_isoenz_tight	2	0	5.05056471053603e-06	5.04993263404421e-06
YDR127W	P08566	ARO1	174.75305	2	3.20664323217394	tightly_const	2	1.31633207527904e-06	1.31635284136753e-06	1.31633207527904e-06
YBR249C	P32449	ARO4	39.74874	2	3.20664323217394	opt_isoenz_tight	2	0	1.7041936355087e-07	1.70416673380373e-07
YDR035W	P14843	ARO3	41.06952	1	3.20664323217394	subOpt_isoenz	2	0	1.70419363550834e-07	0
YGL148W	P28777	ARO2	40.83793	2	3.20664323217394	tightly_const	2	2.38974941741305e-05	2.38978714161702e-05	2.38974941741305e-05
YGR264C	P00958	MES1	85.67702	2	2.9879165947299	tightly_const	2	9.13342053959156e-06	9.13342245574597e-06	9.13342053959156e-06
YPR060C	P32178	ARO7	29.7468	2	2.92581287834162	tightly_const	2	4.73734229295098e-08	4.73743320723672e-08	4.73734229295098e-08
YIL078W	P04801	THS1	84.51944	2	2.88882140433112	tightly_const	2	4.13259614257096e-06	4.13259703589538e-06	4.13259614257096e-06
YDR023W	P07284	SES1	53.30882	1	2.77201164723703	subOpt_isoenz	2	0	3.2857738117547e-06	0
YHR011W	P38705	DIA4	50.38946	2	2.77201164723703	opt_isoenz_tight	2	0	3.2857738117547e-06	3.28577307512167e-06
YOR168W	P13188	GLN4	93.13159	2	2.65002007638298	tightly_const	2	2.18833052152304e-06	2.18833103223305e-06	2.18833052152304e-06
YCR053W	P16120	THR4	57.47349	2	2.55000443668672	tightly_const	2	6.84517143088681e-09	6.84655342054843e-09	6.84622421460635e-09
YDR158W	P13663	HOM2	39.54334	2	2.55000443668672	tightly_const	2	1.47168212576975e-07	1.47175737889361e-07	1.47168661171439e-07
YER052C	P10869	HOM3	58.10913	2	2.55000443668672	tightly_const	2	1.23050617376012e-07	1.2305690945718e-07	1.23050992455828e-07
YHR025W	P17423	THR1	38.71215	2	2.55000443668672	tightly_const	2	6.84517075559407e-07	6.8465534205474e-07	6.84622421460635e-07
YJR139C	P31116	HOM6	38.50163	2	2.55000443668672	tightly_const	2	1.23704237993114e-06	1.23710563496585e-06	1.23704615065282e-06
YDL066W	P21954	IDP1	48.18986	2	2.38704887275001	tightly_const	2	1.63178238546645e-06	1.63306158487213e-06	1.632294065228e-06
YGL202W	P53090	ARO8	56.17728	1	2.28568614569441	opt_isoenz	2	0	0.00135375442175651	2.94141704596243e-08
YER086W	P00927	ILV1	63.83052	2	2.28357299397617	opt_isoenz_tight	2	0	4.95210298249785e-08	4.95204623586838e-08
YBR121C	P38088	GRS1	78.18336	1	2.13264038245205	subOpt_isoenz	2	0	2.19097591043922e-05	0
YPR081C	Q06817	GRS2	71.01765	2	2.13264038245205	opt_isoenz_tight	2	0	1.00591841755814e-06	1.00591813454615e-06
YBL076C	P09436	ILS1	122.98195	2	2.09825800881351	tightly_const	2	1.30194981575279e-07	1.3019501871443e-07	1.30194981575279e-07
YLL018C	P04802	DPS1	63.51479	2	2.04689843782899	tightly_const	2	2.36193118821575e-06	2.36193187626258e-06	2.36193118821575e-06
YLR355C	P06168	ILV5	44.36792	2	1.98506824981946	tightly_const	2	1.21451013184622e-05	1.21452164745061e-05	1.21451013184622e-05
YER023W	P32263	PRO3	30.13145	2	1.95255103013299	tightly_const	2	1.21320076088019e-08	1.21343014023363e-08	1.21320076088019e-08
YHR020W	P38708	YHR020W	77.38534	2	1.95255103013299	tightly_const	2	1.50350375714773e-06	1.50350421317367e-06	1.50350375714773e-06
YCL009C	P25605	ILV6	33.98652	1	1.94865159716884	subOpt_isoenz	2	0	3.97782821744702e-06	0
YLR438W	P07991	CAR2	46.08557	2	1.94710697993636	tightly_const	2	8.62672652228913e-08	8.65043624150452e-08	8.6309308551303e-08
YMR108W	P07342	ILV2	74.93608	2	1.92750166084263	tightly_const	2	3.97780866431634e-06	3.97782821744693e-06	3.97780866431634e-06
YJR016C	P39522	ILV3	62.86049	2	1.92428295961657	tightly_const	2	1.4902046535462e-06	1.49021094963996e-06	1.4902046535462e-06
YJR148W	P47176	BAT2	41.62419	1	1.9239739470306	essential	2	3.48493255870655e-08	0.0018270562936194	3.48626530698575e-08
YLR027C	P23542	AAT2	46.05711	1	1.90706717552619	opt_isoenz	2	0	0.00165128461149495	1.10233566641976e-07
YCL018W	P04173	LEU2	38.95257	2	1.84401398137219	tightly_const	2	1.59620963252979e-06	1.596222866935e-06	1.59620963252979e-06
YNL104C	P06208	LEU4	68.40819	2	1.84401398137219	tightly_const	2	1.0473520599676e-06	1.04755554715859e-06	1.04754686179576e-06
YPL160W	P26637	CDC60	124.14	2	1.84401398137219	tightly_const	2	3.85218438770741e-07	3.85218561246928e-07	3.85218438770741e-07
YGL009C	P07264	LEU1	85.79356	1	1.84401398137219	essential	2	3.11664875076525e-06	0.000889526610116695	3.11664875076525e-06
YGR094W	P07806	VAS1	125.7682	2	1.74867199847194	tightly_const	2	2.46836163422905e-07	2.46836245477587e-07	2.46836163422905e-07
YHR208W	P38891	BAT1	43.59553	1	1.74867199847194	essential	2	1.14807455875108e-08	0.00174441871192356	1.14807455875108e-08
YDR384C		ATO3	NaN	1	1.70805209255848		2	NaN	NaN	NaN
YGR121C		MEP1	NaN	1	1.70805209255848		2	NaN	NaN	NaN
YNL142W		MEP2	NaN	1	1.70805209255848		2	NaN	NaN	NaN
YPR138C		MEP3	NaN	1	1.70805209255848		2	NaN	NaN	NaN
YFL022C	P15625	FRS2	57.51077	2	1.68504214165551	tightly_const	2	1.00471073297599e-08	1.00471107728325e-08	1.00471073297599e-08
YLR060W	P15624	FRS1	67.36425	2	1.68504214165551	tightly_const	2	1.00471073297599e-08	1.00471107728325e-08	1.00471073297599e-08
YNL316C	P32452	PHA2	38.22484	2	1.68504214165551	tightly_const	2	3.13581155418506e-09	3.13584266513189e-09	3.13581155418505e-09
YBR248C	P33734	HIS7	61.06729	2	1.60475833874487	tightly_const	2	2.08905204458965e-08	2.08913317431615e-08	2.08905204458965e-08
YER055C	P00498	HIS1	32.26611	2	1.60475833874487	tightly_const	2	1.06774255494331e-06	1.06778402143526e-06	1.06774255494331e-06
YFR025C	P38635	HIS2	38.58138	2	1.60475833874487	tightly_const	2	1.34715046373291e-09	1.34720278121707e-09	1.34715046373291e-09
YIL020C	P40545	HIS6	29.55623	2	1.60475833874487	tightly_const	2	9.00905250992765e-08	9.00940238247139e-08	9.00905250992765e-08
YIL116W	P07172	HIS5	42.64564	2	1.60475833874487	tightly_const	2	9.29965873732598e-10	9.30001966424609e-10	9.29965873732598e-10
YOR202W	P06633	HIS3	23.83295	2	1.60475833874487	tightly_const	2	2.8828976334507e-09	2.88300952092841e-09	2.8828976334507e-09
YPR033C	P07263	HTS1	59.95193	2	1.60475833874487	tightly_const	2	7.20723370520358e-08	7.20723627522423e-08	7.20723370520358e-08
YCL030C	P00815	HIS4	87.72027	2	1.60475833874487	tightly_const	2	8.43848229782585e-08	8.43880980182578e-08	8.43848229782585e-08
YDR226W	P07170	ADK1	24.2546	1	1.5933418996916	subOpt_isoenz	2	0	4.96583138416545e-06	0
YPR021C		AGC1	NaN	1	1.58068539247921		2	NaN	NaN	NaN
YBR218C	P32327	PYC2	130.16549	1	1.56575227307791	subOpt_isoenz	2	0	1.60927926644577e-06	0
YGL062W	P11154	PYC1	130.09827	2	1.56575227104277	opt_isoenz_tight	2	0	1.60927926644705e-06	1.60875052175703e-06
YPR035W	P32288	GLN1	41.7656	2	1.55128427005991	tightly_const	2	5.94619093561942e-07	5.94721041277486e-07	5.94619093561958e-07
YGL080W		MPC1	NaN	1	1.52096695317223		2	NaN	NaN	NaN
YGR243W		MPC3	NaN	1	1.52096695317223		2	NaN	NaN	NaN
YHR162W		MPC2	NaN	1	1.52096695317223		2	NaN	NaN	NaN
YER069W	Q01217	ARG5,6	94.86823	2	1.51238605188239	tightly_const	2	3.50319109122516e-06	3.50918652771776e-06	3.50425418668774e-06
YMR062C	Q04728	ARG7	47.84821	1	1.51238605188239	essential	2	7.68755013558092e-07	0.00159013505529959	7.68988303706282e-07
YOL140W	P18544	ARG8	46.68082	2	1.51238605188239	tightly_const	2	8.70146054963364e-06	8.71635241605747e-06	8.70410113722101e-06
YOR130C		ORT1	NaN	1	1.51238605188239		2	NaN	NaN	NaN
YGR254W	P00924	ENO1	46.81564	1	1.4694652919527	opt_isoenz	2	0	0.00162570609090611	1.28377341265647e-06
YOR283W	Q12040	YOR283W	26.17622	1	1.4694652919527	opt_isoenz	2	0	0.00290560058168254	3.54463388835513e-07
YHR174W	P00925	ENO2	46.91368	1	1.4694652919527	subOpt_isoenz	2	0	0.00162230658185511	0
YKL152C	P00950	GPM1	27.60828	1	1.4694652919527	subOpt_isoenz	2	0	0.00275488110420986	0
YMR323W	P42222	ERR3	47.31216	1	1.4694652919527	subOpt_isoenz	2	0	0.00160864225430764	0
YOR393W	P0CX10	ERR1	47.32712	1	1.4694652919527	subOpt_isoenz	2	0	0.00160813580990972	0
YPL281C	P0CX11	ERR2	47.32712	1	1.4694652919527	subOpt_isoenz	2	0	0.00160813580515727	0
YHR137W	P38840	ARO9	58.52706	1	1.43063402413911	opt_isoenz	2	0	0.001299384201345	1.51627041047585e-08
YOR335C	P40825	ALA1	110.05785	2	1.43063402413911	tightly_const	2	1.51627041047585e-07	1.51627100329815e-07	1.51627041047585e-07
YAL038W	P00549	CDC19	54.54404	2	1.3336249065969	opt_isoenz_tight	2	0	1.09349509122295e-06	1.0934765648471e-06
YOR347C	P52489	PYK2	55.19478	1	1.3336249065969	subOpt_isoenz	2	0	1.09349509122311e-06	0
YKL085W	P17505	MDH1	35.64959	1	1.31772333385226	essential	2	1.98910155111406e-07	0.00213341511606599	1.98938558267809e-07
YNR001C	P00890	CIT1	53.35945	2	1.31772333385226	opt_isoenz_tight	2	0	2.68096737977177e-07	2.68066339170028e-07
YPR001W	P43635	CIT3	53.81073	1	1.31772333385226	subOpt_isoenz	2	0	2.68096737977485e-07	0
YMR267W	P28239	PPA2	35.57213	2	1.2517920626104	tightly_const	2	1.03504537810182e-06	1.03509513119695e-06	1.03507638472357e-06
YBL068W	P38063	PRS4	35.71972	1	1.20982590348855	subOpt_isoenz	2	0	1.35859790397663e-05	0
YER099C	P38620	PRS2	34.76468	2	1.20982590348855	opt_isoenz_tight	2	0	1.35859790397644e-05	1.3583374125968e-05
YHL011C	P38689	PRS3	35.12352	1	1.20982590348855	subOpt_isoenz	2	0	1.3585979039756e-05	0
YKL181W	P32895	PRS1	47.04715	2	1.20982590348855	opt_isoenz_tight	2	0	1.35859790397671e-05	1.3583374125968e-05
YOL061W	Q12265	PRS5	53.50438	1	1.20982590348855	subOpt_isoenz	2	0	1.35859790397563e-05	0
YER091C	P05694	MET6	85.85892	2	1.18380489064958	tightly_const	2	1.50148376655362e-06	1.50164223828727e-06	1.501522294307e-06
YGL125W	P53128	MET13	68.55958	2	1.18380489064958	opt_isoenz_tight	2	0	3.2848394235605e-08	3.2845770626753e-08
YPL023C	P46151	MET12	73.94088	1	1.18380489064958	subOpt_isoenz	2	0	3.28483943988705e-08	0
YNL036W	P53615	NCE103	24.85889	1	1.1829852885473	opt_isoenz	2	0	0.00305919833479417	1.23014075788641e-10
YBR115C	P07702	LYS2	155.34394	2	1.16166082432621	tightly_const	2	2.31644417762284e-07	2.31646882850988e-07	2.31644417762284e-07
YDL131W	Q12122	LYS21	48.59372	2	1.16166082432621	tightly_const	2	1.56556996621557e-05	1.56558663721647e-05	1.56556996621557e-05
YDR037W	P15180	KRS1	67.95785	2	1.16166082432621	tightly_const	2	2.11369176177813e-07	2.11369273281593e-07	2.11369176177813e-07
YDR234W	P49367	LYS4	75.14989	1	1.16166082432621	essential	2	3.86382363037844e-06	0.00101968249330607	7.72764726075688e-06
YER152C	P10356	YER152C	49.48976	1	1.16166082432621	opt_isoenz	2	0	0.001536652277106	6.27244095840656e-09
YGL154C	P50113	LYS5	30.68281	2	1.16166082432621	tightly_const	2	2.31644417762284e-07	2.31646882850988e-07	2.31644417762284e-07
YIL094C	P40495	LYS12	40.06854	2	1.16166082432621	tightly_const	2	5.6821099385318e-07	5.68217044458589e-07	5.6821099385318e-07
YIR034C	P38998	LYS1	41.46445	2	1.16166082432621	tightly_const	2	5.13806370821014e-07	5.13811838590524e-07	5.13806370821014e-07
YJL060W	P47039	BNA3	50.08168	1	1.16166082432621	subOpt_isoenz	2	0	0.00151849110291126	0
YNR050C	P38999	LYS9	48.91735	2	1.16166082432621	tightly_const	2	2.94705791742119e-08	2.94708929922249e-08	2.94705791742119e-08
YJL200C	P39533	ACO2	86.58224	1	1.16166082432621	subOpt_isoenz	2	0	0.00088221134418477	0
YOL126C	P22133	MDH2	40.7305	1	1.13574019280692	essential	2	3.87944150411293e-09	0.00186711337873719	3.87991748363901e-09
YBR221C	P32473	PDB1	40.0532	2	1.13242905984566	tightly_const	2	9.89019248107231e-07	9.89120094519185e-07	9.8905860509216e-07
YER178W	P16387	PDA1	46.34261	2	1.13242905984566	tightly_const	2	9.89019248107231e-07	9.89120094519185e-07	9.8905860509216e-07
YGR193C	P16451	PDX1	45.36125	2	1.13242905984566	tightly_const	2	9.89019248107231e-07	9.89120094519185e-07	9.8905860509216e-07
YNL071W	P12695	LAT1	51.81762	2	1.13242905984566	tightly_const	2	9.89019248107231e-07	9.89120094519185e-07	9.8905860509216e-07
YNL220W	P80210	ADE12	48.27868	2	1.12281734207148	tightly_const	2	6.27170123021383e-07	6.27525339241446e-07	6.27170123021491e-07
YOR222W		ODC2	NaN	1	1.12043704635867		2	NaN	NaN	NaN
YPL134C		ODC1	NaN	1	1.12043704635867		2	NaN	NaN	NaN
YLL052C		AQY2	NaN	1	1.07341668416466		2	NaN	NaN	NaN
YPR192W		AQY1	NaN	1	1.07341668416466		2	NaN	NaN	NaN
YDR341C	Q05506	YDR341C	69.5242	2	1.06684442415677	tightly_const	2	2.84311129209042e-07	2.8431126841112e-07	2.84311129209042e-07
YHR018C	P04076	ARG4	51.9886	1	1.06684442415677	essential	2	1.73691907691722e-09	0.00146278976470658	1.73691907691722e-09
YJL088W	P05150	ARG3	37.84479	2	1.06684442415677	tightly_const	2	6.20630146040163e-08	6.20698218690722e-08	6.20630146040163e-08
YOL058W	P22768	ARG1	46.92715	1	1.06684442415677	essential	2	2.94990453440172e-07	0.00162085414253742	2.94990453440172e-07
YCR012W	P00560	PGK1	44.73787	1	1.01815745070561	essential	2	7.87279533183819e-07	0.0017006503412009	7.87279533183985e-07
YGR192C	P00359	TDH3	35.74626	1	1.01815745070561	subOpt_isoenz	2	0	0.00214201690586293	0
YJL052W	P00360	TDH1	35.74956	1	1.01815745070561	opt_isoenz	2	0	0.00214181917272198	1.45701002380066e-05
YJR009C	P00358	TDH2	35.84645	1	1.01815745070561	subOpt_isoenz	2	0	0.00213603538771128	0
YDR516C	Q04409	EMI2	55.92028	2	1.00015343019266	essential	2	3.55864688044787e-08	1.86179439461887e-07	1.86074449723783e-07
YCR048W	P25628	ARE1	71.61215	0	0.22000355833992	opt_isoenz	0	0	0.00106194624510131	1.9670167838932e-11
YDR503C	Q04396	LPP1	31.58604	0	0.207961799963815	opt_isoenz	0	0	9.79789711088874e-10	9.53795898879539e-10
YNR019W	P53629	ARE2	74.022	0	0.207585615477502	subOpt_isoenz	0	0	0.00102737438725589	0
YOR245C	Q08650	DGA1	47.71075	0	0.164378423216253	subOpt_isoenz	0	0	1.01733999423114e-07	0
