genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YHR116W	P38824	COX23	17.31758	sce00NNN  None	0	0.231702637361605	subOpt_isoenz	0	0	9.04255543316122e-05	0	0	7	10	2	0.999999999999995	0.999999999999996
YJL003W	P47081	COX16	14.07686	sce00NNN  None	0	0.231702637361605	subOpt_isoenz	0	0	9.04255543316122e-05	0	0	7	10	2	0.999999999999995	0.999999999999996
YLL018C-A	Q3E731	COX19	11.10542	sce00NNN  None	0	0.231702637361605	subOpt_isoenz	0	0	9.04255543316122e-05	0	0	7	10	2	0.999999999999995	0.999999999999996
YPL132W	P19516	COX11	34.04384	sce00190  Oxidative phosphorylation	0	0.231702637361605	subOpt_isoenz	0	0	9.04255543316122e-05	0	0	7	10	2	0.999999999999995	0.999999999999996
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	0	0.229261814253227	subOpt_isoenz	0	0	7.6044124273582e-05	0	0	6	12	2	0.999999999999995	0.999999999999995
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.216173602340533	subOpt_isoenz	0	0	2.72270491427712e-07	0	0	6	13	2	0.999999999999983	1
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	0	0.207585615509112	subOpt_isoenz	0	0	0.00115164346167301	0	1	84	0	2	0.99999999999998	0.999999999999998
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	0	0.164378423263668	subOpt_isoenz	0	0	1.01733999423099e-07	0	1	122	0	2	0.999999999999992	0.999999999999993
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	1.86630817690164e-09	1.51086593611134e-09	1	4	0	3	1.00028477921663	1.00042970994621
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	2.41928952173166e-10	1.95853084505544e-10	1	6	0	3	1.00003893888141	1.00005874843059
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	1	2.27796935372158	opt_isoenz	2	0	0.00342923269700521	2.09462996889646e-10	1	4	0	3	0.999999999999997	1
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.22838407250834	opt_isoenz	2	0	0.0024013253269651	1.67685397681127e-05	1	8	0	3	1.01308343936969	1.09528755828251
YBL030C		PET9	NaN		0	0.273369062388415		0	NaN	NaN	NaN	0	4	3	3	1	1
YBR085W		AAC3	NaN		0	0.273369062388415		0	NaN	NaN	NaN	0	4	3	3	1	1
YMR056C		AAC1	NaN		0	0.273369062388415		0	NaN	NaN	NaN	0	4	3	3	1	1
YER053C		PIC2	NaN		0	0.26549400577546		0	NaN	NaN	NaN	0	4	4	3	1	1
YJR077C		MIR1	NaN		0	0.26549400577546		0	NaN	NaN	NaN	0	4	4	3	1	1
YEL039C	P00045	CYC7	12.53211	sce00NNN  None	0	0.231702637361605	subOpt_isoenz	0	0	2.66652608861517e-12	0	0	16	9	3	1.00000000000001	0.999999999999994
YJR048W	P00044	CYC1	12.18177	sce00NNN  None	0	0.231702637361605	subOpt_isoenz	0	0	2.66481680443217e-12	0	0	16	9	3	1.00000000000001	0.999999999999994
YGR177C	P53296	ATF2	61.89729	sce00NNN  None	0	0	flux_leak	0	0	0	0	0	0	14	2	0.999999999999987	0.999999999999995
YOR377W	P40353	ATF1	61.03529	sce00NNN  None	0	0	flux_leak	0	0	0	0	0	0	14	2	1.00000000000001	1
