genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.62015026424232e-10	0	1	5	0	2	1.00000000000002	1.00000000000002
YER152C	P10356	YER152C	49.48976	sce00NNN  None	0	0	subOpt_isoenz	0	0	1.8932508949315e-09	0	1	6	0	2	1.00000172182208	1.00000172225189
YGR202C	P13259	PCT1	49.40551	sce00440  Phosphonate and phosphinate metabolism sce00564  Glycerophospholipid metabolism	0	0	subOpt_isoenz	0	0	2.80299582197567e-12	0	1	5	0	2	1.00000000000001	1.00000000000001
YKL001C	Q02196	MET14	23.06018	sce00230  Purine metabolism sce00920  Sulfur metabolism	0	0	subOpt_isoenz	0	0	9.36506329421323e-10	0	1	5	0	2	1.00011767342263	1.0000032936641
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.28436703367817e-09	0	1	48	0	2	0.999999999240802	0.999999999240612
YNR008W	P40345	LRO1	75.39242	sce00561  Glycerolipid metabolism	0	-0	subOpt_isoenz	0	0	1.24348073165691e-09	0	1	48	0	2	0.999999999569257	0.999999999569149
YOL064C	P32179	MET22	39.14886	sce00920  Sulfur metabolism sce01130  Biosynthesis of antibiotics	0	0	subOpt_isoenz	0	0	3.74582916099097e-10	0	1	4	0	2	1.00011626520069	1.00000188525168
YPR167C	P18408	MET16	30.3799	sce00920  Sulfur metabolism	0	0	subOpt_isoenz	0	0	1.17732279378494e-09	0	1	7	0	2	1.00012055361994	1.00000617425098
YJL200C	P39533	ACO2	86.58224	sce00300  Lysine biosynthesis sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0	subOpt_isoenz	0	0	1.08187045314976e-09	0	1	7	0	2	0.999999999569241	0.999999999569134
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.19729470833195e-09	1.59461388661699e-12	1	11	0	3	1.00000000183212	1.00000000183257
YER053C		PIC2	NaN		0	0.171589413939832		0	NaN	NaN	NaN	0	4	10	3	1	1
YJR077C		MIR1	NaN		0	0.171589413939832		0	NaN	NaN	NaN	0	4	10	3	1	1
YGL080W		MPC1	NaN		0	0.121778276842478		0	NaN	NaN	NaN	0	4	11	3	0.999999999240772	0.999999999240583
YGR243W		MPC3	NaN		0	0.121778276842478		0	NaN	NaN	NaN	0	4	11	3	1	1
YHR162W		MPC2	NaN		0	0.121778276842478		0	NaN	NaN	NaN	0	4	11	3	1	1
YOR222W		ODC2	NaN		0	0.0421323430375126		0	NaN	NaN	NaN	0	6	12	3	1	1
YPL134C		ODC1	NaN		0	0.0421323430375126		0	NaN	NaN	NaN	0	6	12	3	1	1
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.00261527194282317	subOpt_isoenz	0	0	1.34003637221915e-09	0	0	8	13	3	1.00059800526621	1.00059815463177
YDR384C		ATO3	NaN		0	0		0	NaN	NaN	NaN	0	2	16	3	1	1
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0	subOpt_isoenz	0	0	1.91073786186042e-11	0	0	6	18	3	0.999999999240809	0.999999999240619
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0	subOpt_isoenz	0	0	2.75710886935747e-10	0	0	8	15	3	1.00069066030943	1.0006908328337
YGR121C		MEP1	NaN		0	0		0	NaN	NaN	NaN	0	2	16	3	1	1
YIL074C	P40510	SER33	51.18777	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0	subOpt_isoenz	0	0	1.87387035723308e-11	0	0	6	18	3	1.00002143843709	1.00002144378875
YNL037C	P28834	IDH1	39.32357	sce00020  Citrate cycle (TCA cycle) sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0	subOpt_isoenz	0	0	4.45442390479396e-10	0	0	5	22	3	1	1
YNL142W		MEP2	NaN		0	0		0	NaN	NaN	NaN	0	2	16	3	1	1
YOR136W	P28241	IDH2	39.73903	sce00020  Citrate cycle (TCA cycle) sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0	subOpt_isoenz	0	0	4.45442390479396e-10	0	0	5	22	3	1	1
YPR138C		MEP3	NaN		0	0		0	NaN	NaN	NaN	0	2	16	3	1	1
