genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority
YGR193C	P16451	PDX1	45.36125	2	3.31689815851261	tightly_const	2	2.42317911324291e-06	2.42327995965512e-06	2.42321847022767e-06	0	6	5	1
YNL071W	P12695	LAT1	51.81762	2	3.31689815851261	tightly_const	2	2.42317911324291e-06	2.42327995965512e-06	2.42321847022767e-06	0	6	5	1
YOR095C	Q12189	RKI1	28.25777	1	2.45138635970897	essential	2	3.55166204616246e-06	0.00271108088619928	3.55229726815636e-06	1	2	0	1
YCR012W	P00560	PGK1	44.73787	1	1.15025344152811	essential	2	8.60762793799276e-07	0.00171101704640624	8.60762793799286e-07	1	4	0	1
YDR050C	P00942	TPI1	26.79508	1	1.07143999052418	essential	2	2.50719493056385e-08	0.00285535319472482	2.50720134755303e-08	1	2	0	1
YMR205C	P16862	PFK2	104.61673	2	1.06570631613158	essential	2	3.39461683732484e-07	6.10480091476004e-07	6.10461096399029e-07	1	9	0	1
YDR516C	Q04409	EMI2	55.92028	2	1.00034213767087	essential	2	2.2209265011984e-08	1.86179440385217e-07	1.86100014666779e-07	1	4	0	1
YNR001C	P00890	CIT1	53.35945	2	6.48957189904602	opt_isoenz_tight	2	0	1.0875689864385e-06	1.08753858763102e-06	1	7	0	2
YGL062W	P11154	PYC1	130.09827	2	5.87628891736581	opt_isoenz_tight	2	0	5.17810093183715e-06	5.17757218714369e-06	0	8	2	2
YHR183W	P38720	GND1	53.54274	2	4.44850533973229	opt_isoenz_tight	2	0	2.49667922625503e-06	2.49659141918999e-06	0	6	3	2
YHR163W	P38858	SOL3	27.78417	2	4.44850533973229	opt_isoenz_tight	2	0	9.08791683301456e-06	9.08759721513561e-06	0	5	4	2
YAL038W	P00549	CDC19	54.54404	2	2.1615093877908	opt_isoenz_tight	2	0	1.62387851918536e-06	1.62385999280941e-06	0	6	6	2
YBL039C	P28274	URA7	64.70953	0	0.292576858195101	subOpt_isoenz	0	0	4.15289004644278e-08	0	0	12	10	2
YER070W	P21524	RNR1	99.56021	0	0.290104054432969	subOpt_isoenz	0	0	4.87266676413272e-07	0	0	24	11	2
YIL066C	P21672	RNR3	97.51369	0	0.290104054432969	subOpt_isoenz	0	0	4.87266676413887e-07	0	0	24	11	2
YJL026W	P09938	RNR2	46.14681	0	0.290104054432969	subOpt_isoenz	0	0	4.8726667641968e-07	0	0	24	11	2
YNR019W	P53629	ARE2	74.022	0	0.207585615308931	subOpt_isoenz	0	0	0.00103359544793768	0	1	84	0	2
YMR145C	P40215	NDE1	62.77345	0	0.188436602462489	subOpt_isoenz	0	0	6.87324969968634e-05	0	0	6	15	2
YER081W	P40054	SER3	51.1927	0	0.17119490459701	subOpt_isoenz	0	0	2.49119246439452e-07	0	0	6	16	2
YOR245C	Q08650	DGA1	47.71075	0	0.164378422963396	subOpt_isoenz	0	0	1.01733999418811e-07	0	1	122	0	2
YPR074C	P23254	TKL1	73.80488	1	30.0981658383909	opt_isoenz	2	0	0.00103745826787394	8.22470868462295e-07	0	10	1	3
YNL036W	P53615	NCE103	24.85889	1	4.03483065568501	opt_isoenz	2	0	0.00307772277208001	3.47909238920325e-10	1	4	0	3
YGR254W	P00924	ENO1	46.81564	1	2.02606920307146	opt_isoenz	2	0	0.00163593047317229	1.67175212931532e-06	0	5	7	3
YOR283W	Q12040	YOR283W	26.17622	1	2.02606920307146	opt_isoenz	2	0	0.00292329999050051	4.61588407430794e-07	1	4	0	3
YML120C	P32340	NDI1	57.24915	1	1.55274201430552	opt_isoenz	2	0	7.94421560039917e-05	7.93573622299606e-07	1	5	0	3
YJL052W	P00360	TDH1	35.74956	1	1.15025344152811	opt_isoenz	2	0	0.00215606035869291	1.59300472807685e-05	0	8	9	3
YGL080W		MPC1	NaN	0	0.288661975381624		0	NaN	NaN	NaN	0	4	12	3
YGR243W		MPC3	NaN	0	0.288661975381624		0	NaN	NaN	NaN	0	4	12	3
YHR162W		MPC2	NaN	0	0.288661975381624		0	NaN	NaN	NaN	0	4	12	3
