genes	enzymes	shortNames	MWs	actions	k_scores
YDR050C	P00942	TPI1	26.79508	1	1.2247602798449
YGR240C	P16861	PFK1	107.96906	1	1.21789595682987
YKL060C	P14540	FBA1	39.62024	1	1.21789595682987
YMR205C	P16862	PFK2	104.61673	1	1.21789595682986
YBR196C	P12709	PGI1	61.29832	1	1.15676446215187
YGL125W	P53128	MET13	68.55958	0	0.293884450454309
YPL023C	P46151	MET12	73.94088	0	0.293884450454309
YER091C	P05694	MET6	85.85892	0	0.293884450454309
YDR502C	P19358	SAM2	42.2555	0	0.293827460547136
YER043C	P39954	SAH1	49.12498	0	0.293827460547136
YJR105W	P47143	ADO1	36.37191	0	0.293827460547136
YLR180W	P10659	SAM1	41.81793	0	0.293827460547136
YNL036W	P53615	NCE103	24.85889	0	0.292865845813986
YBR218C	P32327	PYC2	130.16549	0	0.292307543584206
YGL062W	P11154	PYC1	130.09827	0	0.292307543584206
YJR095W		SFC1	NaN	0	0.286648903683567
YKL029C	P36013	MAE1	74.37529	0	0.282233060578416
YMR267W	P28239	PPA2	35.57213	0	0.281206633519614
YOR222W		ODC2	NaN	0	0.259382858058822
YPL134C		ODC1	NaN	0	0.259382858058822
YBL039C	P28274	URA7	64.70953	0	0.258201785040242
YJR103W	P38627	URA8	64.50989	0	0.258201785040242
YKL085W	P17505	MDH1	35.64959	0	0.253298039378537
YOL126C	P22133	MDH2	40.7305	0	0.248792990588317
YML120C	P32340	NDI1	57.24915	0	0.237384515684052
YDL066W	P21954	IDP1	48.18986	0	0.234816252715373
Q0105	P00163	COB	43.65549	0	0.225464962021142
Q0045	P00401	COX1	58.79755	0	0.225464962021139
Q0250	P00410	COX2	28.5669	0	0.225464962021139
Q0275	P00420	COX3	30.35941	0	0.225464962021139
YDL067C	P07255	COX9	6.96313	0	0.225464962021139
YGL187C	P04037	COX4	17.1424	0	0.225464962021139
YGL191W	P32799	COX13	15.02097	0	0.225464962021139
YHR051W	P00427	COX6	17.34139	0	0.225464962021139
YIL111W	P00425	COX5B	17.1965	0	0.225464962021139
YLR038C	Q01519	COX12	9.78778	0	0.225464962021139
YLR395C	P04039	COX8	8.90656	0	0.225464962021139
YMR256C	P10174	COX7	6.9323	0	0.225464962021139
YBL045C	P07256	COR1	50.22724	0	0.225464962021139
YDR529C	P00128	QCR7	14.56466	0	0.225464962021139
YEL024W	P08067	RIP1	23.36479	0	0.225464962021139
YEL039C	P00045	CYC7	12.53211	0	0.225464962021139
YFR033C	P00127	QCR6	17.25682	0	0.225464962021139
YGR183C	P22289	QCR9	7.47622	0	0.225464962021139
YHR001W-A	P37299	QCR10	8.59285	0	0.225464962021139
YJL166W	P08525	QCR8	10.97437	0	0.225464962021139
YJR048W	P00044	CYC1	12.18177	0	0.225464962021139
YOR065W	P07143	CYT1	34.05423	0	0.225464962021139
YPR191W	P07257	QCR2	40.47764	0	0.225464962021139
YDR231C	Q04935	COX20	23.75778	0	0.225464962021139
YGR062C	P53239	COX18	35.64994	0	0.225464962021139
YHR116W	P38824	COX23	17.31758	0	0.225464962021139
YJL003W	P47081	COX16	14.07686	0	0.225464962021139
YLL018C-A	Q3E731	COX19	11.10542	0	0.225464962021139
YPL132W	P19516	COX11	34.04384	0	0.225464962021139
YMR145C	P40215	NDE1	62.77345	0	0.221900004722218
YDL085W	Q07500	NDE2	61.65854	0	0.221900004722218
YDR503C	Q04396	LPP1	31.58604	0	0.207961799672124
Q0080	P00856	ATP8	5.82221	0	0.200944434402338
Q0085	P00854	ATP6	29.09876	0	0.200944434402338
Q0130	P61829	OLI1	7.75937	0	0.200944434402338
YBL099W	P07251	ATP1	58.60746	0	0.200944434402338
YBR039W	P38077	ATP3	34.35021	0	0.200944434402338
YDL004W	Q12165	ATP16	17.02022	0	0.200944434402338
YDR298C	P09457	ATP5	22.81414	0	0.200944434402338
YDR322C-A	P81449	TIM11	10.87534	0	0.200944434402338
YDR377W	Q06405	ATP17	11.312	0	0.200944434402338
YJR121W	P00830	ATP2	54.7932	0	0.200944434402338
YKL016C	P30902	ATP7	19.80938	0	0.200944434402338
YML081C-A	P81450	ATP18	6.68769	0	0.200944434402338
YPL078C	P05626	ATP4	26.92481	0	0.200944434402338
YPL271W	P21306	ATP15	6.7425	0	0.200944434402338
YPR020W	Q12233	ATP20	12.92094	0	0.200944434402338
YOL077W-A	P81451	ATP19	7.53367	0	0.200944434402338
YLR295C	Q12349	ATP14	14.12765	0	0.200944434402333
YPR021C		AGC1	NaN	0	0.188206271058758
YER053C		PIC2	NaN	0	0.170750784813978
YJR077C		MIR1	NaN	0	0.170750784813978
YER069W	Q01217	ARG5,6	94.86823	0	0.145193082637183
YMR062C	Q04728	ARG7	47.84821	0	0.145193082637183
YOL140W	P18544	ARG8	46.68082	0	0.145193082637183
YOR130C		ORT1	NaN	0	0.145193082637183
YAL062W	P39708	GDH3	49.62653	0	0.129058656795721
YOR375C	P07262	GDH1	49.56931	0	0.129058656795721
YIL074C	P40510	SER33	51.18777	0	0.0284390447736447
YER081W	P40054	SER3	51.1927	0	0.0284390447736447
YGR208W	P42941	SER2	34.20684	0	0.0284390447736447
YOR184W	P33330	SER1	43.41501	0	0.0284390447736447
YLR058C	P37291	SHM2	52.21793	0	0.00910672806255771
YGR204W	P07245	ADE3	102.20412	0	0.00360221907508889
YBR263W	P37292	SHM1	53.68589	0	0.000228203811936929
YAL044C	P39726	GCV3	18.79276	0	0.000228203358286132
YDR019C	P48015	GCV1	44.46849	0	0.000228203358286132
YMR189W	P49095	GCV2	114.45033	0	0.000228203358286132
YDR148C	P19262	KGD2	50.43011	0	0
YER070W	P21524	RNR1	99.56021	0	0
YGR180C	P49723	RNR4	40.05407	0	0
YIL066C	P21672	RNR3	97.51369	0	0
YIL125W	P20967	KGD1	114.41496	0	0
YLR438W	P07991	CAR2	46.08557	0	0
YMR246W	P47912	FAA4	77.26612	0	0
YOR317W	P30624	FAA1	77.86529	0	0
YOR388C	Q08911	FDH1	41.7138	0	0
