genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YML075C	P12683	HMG1	115.62448	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	29.0776033220173	opt_isoenz_tight	2	0	2.34131335392909e-06	2.34131056653084e-06	1	7	0	2	1.00216066372872	1.00254553529558
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.283546005806789	subOpt_isoenz	0	0	4.15289004642072e-08	0	0	12	3	2	1	1
YDL052C	P33333	SLC1	33.88654	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.236319962901463	subOpt_isoenz	0	0	2.97211162815073e-06	0	1	28	0	2	0.999999999999996	1
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.231081493963141	subOpt_isoenz	0	0	4.87266676412076e-07	0	0	24	4	2	1	1
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.231081493963141	subOpt_isoenz	0	0	4.87266676411719e-07	0	0	24	4	2	1	1
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.231081493963141	subOpt_isoenz	0	0	4.87266676415283e-07	0	0	24	4	2	1	1
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	0	0.20758561557647	subOpt_isoenz	0	0	0.000498626998650367	0	1	84	0	2	1.00000000000001	1.00000000000001
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	0	0.164378423364705	subOpt_isoenz	0	0	1.01733999406604e-07	0	1	122	0	2	0.999999999999999	1
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0273042978225549	subOpt_isoenz	0	0	4.65775238147562e-08	0	0	6	5	2	1	1
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.0244424616628921	subOpt_isoenz	0	0	1.44078299391781e-06	0	0	8	6	2	0.99999999999999	1
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	2.63427224355896	opt_isoenz	2	0	8.92854473135265e-07	1.50441278212412e-09	1	12	0	3	1	1
YML120C	P32340	NDI1	57.24915	sce00NNN  None	1	1.49835259140817	opt_isoenz	2	0	3.91102015198885e-05	7.48208572989961e-07	1	5	0	3	1.00034621066896	1.00040774847849
