genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
Q0105	P00163	COB	43.65549	sce00190  Oxidative phosphorylation	OE	1.60064232080424	tightly_const	2	1.60500151382256e-05	1.6050037599392e-05	1.60500293867317e-05	0	6	6	1	1.00185469744058	1.00333876310685	0
Q0085	P00854	ATP6	29.09876	sce00190  Oxidative phosphorylation	OE	1.53899095526536	tightly_const	2	1.98719513263001e-05	1.98721355104447e-05	1.98719627188718e-05	0	7	9	1	1.47951023472373	1.00021227926201	0
Q0130	P61829	OLI1	7.75937	sce00190  Oxidative phosphorylation	OE	1.53899095526536	tightly_const	2	0.000198719513262989	0.000198721355104444	0.000198719627188718	0	7	9	1	1.48394074483141	1.00457091521871	0
YBR039W	P38077	ATP3	34.35021	sce00190  Oxidative phosphorylation	OE	1.53899095526536	tightly_const	2	1.98719513263001e-05	1.98721355104447e-05	1.98719627188718e-05	0	7	9	1	1.47998924797157	1.0006829511828	0
YDR298C	P09457	ATP5	22.81414	sce00190  Oxidative phosphorylation	OE	1.53899095526536	tightly_const	2	1.98719513263001e-05	1.98721355104447e-05	1.98719627188718e-05	0	7	9	1	0.999999999999998	0.999999999999999	0
YKL016C	P30902	ATP7	19.80938	sce00190  Oxidative phosphorylation	OE	1.53899095526536	tightly_const	2	1.98719513263001e-05	1.98721355104447e-05	1.98719627188718e-05	0	7	9	1	1	0.999999999999999	0
YPL078C	P05626	ATP4	26.92481	sce00190  Oxidative phosphorylation	OE	1.53899095526536	tightly_const	2	1.98719513263001e-05	1.98721355104447e-05	1.98719627188718e-05	0	7	9	1	1.47834436135261	1.00001765874206	0
YML056C	P50094	IMD4	56.39328	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	OE	156.624415435016	opt_isoenz_tight	2	0	5.55260600741833e-05	5.55260047773629e-05	1	7	0	2	1.01412486343421	1.02567874919505	0.0494562143971619
YER099C	P38620	PRS2	34.76468	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	23.5973818783344	opt_isoenz_tight	2	0	0.000211842518793587	0.000211839839748582	1	6	0	2	1.0345262955391	1.06381835569278	0.115474038219729
YKL181W	P32895	PRS1	47.04715	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	23.5973818783344	opt_isoenz_tight	2	0	0.000211842518793586	0.000211839839748582	1	6	0	2	1.04724742224739	1.08825275576725	0.156298231336118
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	OE	2.00946683295248	opt_isoenz_tight	2	0	1.09142985593056e-05	1.09141178496001e-05	1	8	0	2	1.00197858799771	1.00356213913627	0
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	KD	0.282912407315753	subOpt_isoenz	0	0	4.1531812769711e-08	0	0	12	10	2	1	1	0
YBR218C	P32327	PYC2	130.16549	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	KD	0.280784139766675	subOpt_isoenz	0	0	5.54850212626952e-07	0	0	8	11	2	0.999999999999984	0.999999999999999	0
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KD	0.21168	subOpt_isoenz	0	0	0.00027370214207067	0	1	52	0	2	1	1	0
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.20876697585391	subOpt_isoenz	0	0	4.8726957034693e-07	0	0	24	12	2	1	1	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.20876697585391	subOpt_isoenz	0	0	4.87269570346724e-07	0	0	24	12	2	0.999999999999985	0.999999999999999	0
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.20876697585391	subOpt_isoenz	0	0	4.87269570345134e-07	0	0	24	12	2	1	1	0
YCL040W	P17709	GLK1	55.37689	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	3.2265981933988e-11	0	1	6	0	2	1	1	0
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	0.000523462360682084	0	1	5	0	2	0.999999999999987	1	0
YLR446W	Q06204	YLR446W	48.96875	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	5.29392661528363e-09	0	1	20	0	2	0.999999999999996	1	0
YML120C	P32340	NDI1	57.24915	sce00NNN  None	OE	2.43439017518779	opt_isoenz	2	0	2.46859464303902e-05	8.2177319265904e-07	1	5	0	3	1.00013109947061	1.00023567636318	0
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	3.22659821446878e-11	0	0	12	13	3	1	1	0
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	6.97780229409582e-11	0	0	12	13	3	0.999999999999999	1	0
YJR133W	P47165	XPT1	23.67095	sce00NNN  None	KO	0	flux_leak	0	0	0	0	1	0	0	1	0.999999999999994	1	0
