genes	enzymes	shortNames	MWs	actions	k_scores
YEL024W	P08067	RIP1	23.36479	1	1.60064232141654
YEL039C	P00045	CYC7	12.53211	1	1.60064232141654
YFR033C	P00127	QCR6	17.25682	1	1.60064232141654
YGR183C	P22289	QCR9	7.47622	1	1.60064232141654
YHR001W-A	P37299	QCR10	8.59285	1	1.60064232141654
YJL166W	P08525	QCR8	10.97437	1	1.60064232141654
YJR048W	P00044	CYC1	12.18177	1	1.60064232141654
YOR065W	P07143	CYT1	34.05423	1	1.60064232141654
YPR191W	P07257	QCR2	40.47764	1	1.60064232141654
YDR231C	Q04935	COX20	23.75778	1	1.60064232141654
YGR062C	P53239	COX18	35.64994	1	1.60064232141654
YHR116W	P38824	COX23	17.31758	1	1.60064232141654
YJL003W	P47081	COX16	14.07686	1	1.60064232141654
YLL018C-A	Q3E731	COX19	11.10542	1	1.60064232141654
YPL132W	P19516	COX11	34.04384	1	1.60064232141654
Q0045	P00401	COX1	58.79755	1	1.60064232141654
Q0250	P00410	COX2	28.5669	1	1.60064232141654
Q0275	P00420	COX3	30.35941	1	1.60064232141654
YDL067C	P07255	COX9	6.96313	1	1.60064232141654
YGL187C	P04037	COX4	17.1424	1	1.60064232141654
YGL191W	P32799	COX13	15.02097	1	1.60064232141654
YHR051W	P00427	COX6	17.34139	1	1.60064232141654
YIL111W	P00425	COX5B	17.1965	1	1.60064232141654
YLR038C	Q01519	COX12	9.78778	1	1.60064232141654
YLR395C	P04039	COX8	8.90656	1	1.60064232141654
YMR256C	P10174	COX7	6.9323	1	1.60064232141654
Q0105	P00163	COB	43.65549	1	1.60064232080424
YBL030C		PET9	NaN	1	1.54683726609692
YBR085W		AAC3	NaN	1	1.54683726609692
YMR056C		AAC1	NaN	1	1.54683726609692
YOL077W-A	P81451	ATP19	7.53367	1	1.53899095526536
Q0080	P00856	ATP8	5.82221	1	1.53899095526536
Q0085	P00854	ATP6	29.09876	1	1.53899095526536
Q0130	P61829	OLI1	7.75937	1	1.53899095526536
YBL099W	P07251	ATP1	58.60746	1	1.53899095526536
YBR039W	P38077	ATP3	34.35021	1	1.53899095526536
YDL004W	Q12165	ATP16	17.02022	1	1.53899095526536
YDR298C	P09457	ATP5	22.81414	1	1.53899095526536
YDR322C-A	P81449	TIM11	10.87534	1	1.53899095526536
YDR377W	Q06405	ATP17	11.312	1	1.53899095526536
YJR121W	P00830	ATP2	54.7932	1	1.53899095526536
YKL016C	P30902	ATP7	19.80938	1	1.53899095526536
YML081C-A	P81450	ATP18	6.68769	1	1.53899095526536
YPL078C	P05626	ATP4	26.92481	1	1.53899095526536
YPL271W	P21306	ATP15	6.7425	1	1.53899095526536
YPR020W	Q12233	ATP20	12.92094	1	1.53899095526536
YLR295C	Q12349	ATP14	14.12765	1	1.53899095526532
YBR263W	P37292	SHM1	53.68589	1	1.38997589153217
YCR012W	P00560	PGK1	44.73787	1	1.20689428500924
YGR192C	P00359	TDH3	35.74626	1	1.20689428500924
YJL052W	P00360	TDH1	35.74956	1	1.20689428500924
YJR009C	P00358	TDH2	35.84645	1	1.20689428500924
YDR050C	P00942	TPI1	26.79508	1	1.18552345239689
YDR516C	Q04409	EMI2	55.92028	1	1.00066848236333
YLR174W	P41939	IDP2	46.56172	0	0.293899398714365
YNL036W	P53615	NCE103	24.85889	0	0.285143746411715
YBL039C	P28274	URA7	64.70953	0	0.282912407316118
YJR103W	P38627	URA8	64.50989	0	0.282912407316118
YBR218C	P32327	PYC2	130.16549	0	0.280784139766675
YGL062W	P11154	PYC1	130.09827	0	0.280784139766675
YMR246W	P47912	FAA4	77.26612	0	0.21168
YOR317W	P30624	FAA1	77.86529	0	0.21168
YER070W	P21524	RNR1	99.56021	0	0.208766975854916
YIL066C	P21672	RNR3	97.51369	0	0.208766975854916
YJL026W	P09938	RNR2	46.14681	0	0.208766975854916
YGR180C	P49723	RNR4	40.05407	0	0.208313129883116
YDR503C	Q04396	LPP1	31.58604	0	0.20796180006389
YER069W	Q01217	ARG5,6	94.86823	0	0.202032690523594
YMR062C	Q04728	ARG7	47.84821	0	0.202032690518946
YOL140W	P18544	ARG8	46.68082	0	0.202032690518946
YOR130C		ORT1	NaN	0	0.202032690518946
YPL061W	P54115	ALD6	54.41344	0	0.197913806129398
YLR438W	P07991	CAR2	46.08557	0	0.112298843450231
YCL040W	P17709	GLK1	55.37689	0	0
YFR053C	P04806	HXK1	53.73784	0	0
YGL253W	P04807	HXK2	53.9419	0	0
YOL126C	P22133	MDH2	40.7305	0	0
YLR446W	Q06204	YLR446W	48.96875	0	0
