Annotation Cluster 1	Enrichment Score: 5.348972317542797
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	9	100.0	6.497845583976141E-4	YMR205C, YDR516C, YDR050C, YJL052W, YLR354C, YGR254W, YCR012W, YJR069C, YAL038W	9	2344	5861	2.5004266211604094	0.008414344438690158	0.008447199259168984	0.008447199259168984
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	5	55.55555555555556	0.0024190395014794448	YDR050C, YJL052W, YGR254W, YCR012W, YAL038W	9	482	5861	6.75541724296911	0.03099510098437286	0.015723756759616393	0.015723756759616393
UP_KEYWORDS	Isopeptide bond	4	44.44444444444444	0.015512415066836666	YDR050C, YGR254W, YCR012W, YAL038W	9	423	5914	6.213816653532965	0.37438476997339587	0.06475813594582941	0.06475813594582941
UP_KEYWORDS	Ubl conjugation	4	44.44444444444444	0.017268836252221177	YDR050C, YGR254W, YCR012W, YAL038W	9	440	5914	5.973737373737373	0.4070175361494327	0.06475813594582941	0.06475813594582941
UP_SEQ_FEATURE	active site:Proton acceptor	3	33.33333333333333	0.027182751756450498	YMR205C, YDR050C, YGR254W	9	196	5872	9.986394557823129	0.5625404884156309	0.42133265222498273	0.42133265222498273
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	5	55.55555555555556	0.05882200861453411	YMR205C, YDR050C, YJL052W, YGR254W, YCR012W	9	1189	5861	2.7385291094290256	0.5452916604834899	0.2548953706629811	0.2548953706629811
UP_KEYWORDS	Phosphoprotein	6	66.66666666666666	0.11010541431953476	YMR205C, YDR516C, YDR050C, YGR254W, YCR012W, YAL038W	9	2091	5914	1.8855412083532597	0.9697895681815989	0.2359401735418602	0.2359401735418602

Annotation Cluster 2	Enrichment Score: 1.8103119193809092
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Kinase	4	44.44444444444444	0.0020204581652040706	YMR205C, YDR516C, YCR012W, YAL038W	9	205	5914	12.821680216802166	0.05887100069737483	0.023484727042692343	0.023484727042692343
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	4	44.44444444444444	0.002659501000507199	YMR205C, YDR516C, YCR012W, YAL038W	9	212	5557	11.649895178197063	0.07678331711893316	0.026595010005071994	0.024822009338067195
GOTERM_MF_DIRECT	GO:0016301~kinase activity	4	44.44444444444444	0.0035858559621501085	YMR205C, YDR516C, YCR012W, YAL038W	9	207	4885	10.48845947396672	0.14004620961552106	0.15060595041030456	0.15060595041030456
UP_KEYWORDS	Transferase	5	55.55555555555556	0.008738605379183263	YMR205C, YDR516C, YLR354C, YCR012W, YAL038W	9	690	5914	4.761674718196457	0.2314966269350187	0.052431632275099574	0.052431632275099574
UP_KEYWORDS	Nucleotide-binding	5	55.55555555555556	0.012350463165318425	YMR205C, YDR516C, YCR012W, YJR069C, YAL038W	9	760	5914	4.323099415204679	0.31121142922323	0.06175231582659212	0.06175231582659212
GOTERM_MF_DIRECT	GO:0016740~transferase activity	5	55.55555555555556	0.017583529224538548	YMR205C, YDR516C, YLR354C, YCR012W, YAL038W	9	694	4885	3.910502721741915	0.5253027975592539	0.24616940914353969	0.24616940914353969
UP_KEYWORDS	Acetylation	4	44.44444444444444	0.026101851875944576	YDR516C, YLR354C, YCR012W, YAL038W	9	513	5914	5.123673380983322	0.5477212318939741	0.07830555562783373	0.07830555562783373
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	5	55.55555555555556	0.03314117361838197	YMR205C, YDR516C, YCR012W, YJR069C, YAL038W	9	834	4885	3.2540634159339197	0.7571999446415205	0.34798232299301063	0.34798232299301063
UP_KEYWORDS	ATP-binding	4	44.44444444444444	0.048698250943571074	YMR205C, YDR516C, YCR012W, YAL038W	9	651	5914	4.037549069807135	0.7763603225863955	0.12174562735892769	0.12174562735892769
GOTERM_MF_DIRECT	GO:0005524~ATP binding	4	44.44444444444444	0.08394347402407798	YMR205C, YDR516C, YCR012W, YAL038W	9	668	4885	3.250166333998669	0.9748385615959821	0.696191422863306	0.696191422863306
UP_SEQ_FEATURE	nucleotide phosphate-binding region:ATP	3	33.33333333333333	0.0943963276009532	YMR205C, YDR516C, YCR012W	9	390	5872	5.018803418803419	0.9489324232952979	0.5852572311259099	0.5852572311259099

Annotation Cluster 3	Enrichment Score: 1.579170766064518
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Magnesium	4	44.44444444444444	0.0023484727042692344	YMR205C, YGR254W, YJR069C, YAL038W	9	216	5914	12.16872427983539	0.06810677913094676	0.023484727042692343	0.023484727042692343
UP_KEYWORDS	Metal-binding	4	44.44444444444444	0.06716217730239774	YMR205C, YGR254W, YJR069C, YAL038W	9	739	5914	3.5567583821981654	0.8757820383988815	0.15498963992861015	0.15498963992861015
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	4	44.44444444444444	0.11603190381055101	YMR205C, YGR254W, YJR069C, YAL038W	9	764	4885	2.841768470040721	0.9943722237985761	0.696191422863306	0.696191422863306

