genes	enzymes	shortNames	MWs	actions	k_scores
YJL052W	P00360	TDH1	35.74956	1	1.22487387503054
YJR009C	P00358	TDH2	35.84645	1	1.22487387503054
YBR196C	P12709	PGI1	61.29832	1	1.19248301639119
YLR027C	P23542	AAT2	46.05711	0	0.290302717365246
YNL036W	P53615	NCE103	24.85889	0	0.289931847602017
YBR218C	P32327	PYC2	130.16549	0	0.287929248778382
YGL062W	P11154	PYC1	130.09827	0	0.287929248778382
YLL052C		AQY2	NaN	0	0.28413687426544
YPR192W		AQY1	NaN	0	0.28413687426544
YCR053W	P16120	THR4	57.47349	0	0.283265225392383
YDR158W	P13663	HOM2	39.54334	0	0.283265225392383
YER052C	P10869	HOM3	58.10913	0	0.283265225392383
YHR025W	P17423	THR1	38.71215	0	0.283265225392383
YJR139C	P31116	HOM6	38.50163	0	0.283265225392383
YKL085W	P17505	MDH1	35.64959	0	0.282139914389476
YHR002W		LEU5	NaN	0	0.27783
YJR095W		SFC1	NaN	0	0.27783
YER086W	P00927	ILV1	63.83052	0	0.274823762515748
YOR222W		ODC2	NaN	0	0.268470633795453
YPL134C		ODC1	NaN	0	0.268470633795453
YOL126C	P22133	MDH2	40.7305	0	0.263565921439388
YDL066W	P21954	IDP1	48.18986	0	0.260365931966717
YBL039C	P28274	URA7	64.70953	0	0.258201785040242
YJR103W	P38627	URA8	64.50989	0	0.258201785040242
YMR267W	P28239	PPA2	35.57213	0	0.257003023335852
YKL029C	P36013	MAE1	74.37529	0	0.23746178852764
YDL085W	Q07500	NDE2	61.65854	0	0.211330958334717
YMR145C	P40215	NDE1	62.77345	0	0.211330958334717
YDR503C	Q04396	LPP1	31.58604	0	0.207961799992616
YPR021C		AGC1	NaN	0	0.198950780186385
Q0045	P00401	COX1	58.79755	0	0.188565085075031
Q0250	P00410	COX2	28.5669	0	0.188565085075031
Q0275	P00420	COX3	30.35941	0	0.188565085075031
YDL067C	P07255	COX9	6.96313	0	0.188565085075031
YGL187C	P04037	COX4	17.1424	0	0.188565085075031
YGL191W	P32799	COX13	15.02097	0	0.188565085075031
YHR051W	P00427	COX6	17.34139	0	0.188565085075031
YIL111W	P00425	COX5B	17.1965	0	0.188565085075031
YLR038C	Q01519	COX12	9.78778	0	0.188565085075031
YLR395C	P04039	COX8	8.90656	0	0.188565085075031
YMR256C	P10174	COX7	6.9323	0	0.188565085075031
Q0105	P00163	COB	43.65549	0	0.187095534224949
YBL045C	P07256	COR1	50.22724	0	0.187095534224947
YDR529C	P00128	QCR7	14.56466	0	0.187095534224947
YEL024W	P08067	RIP1	23.36479	0	0.187095534224947
YFR033C	P00127	QCR6	17.25682	0	0.187095534224947
YGR183C	P22289	QCR9	7.47622	0	0.187095534224947
YHR001W-A	P37299	QCR10	8.59285	0	0.187095534224947
YJL166W	P08525	QCR8	10.97437	0	0.187095534224947
YOR065W	P07143	CYT1	34.05423	0	0.187095534224947
YPR191W	P07257	QCR2	40.47764	0	0.187095534224947
Q0080	P00856	ATP8	5.82221	0	0.179976938042883
Q0085	P00854	ATP6	29.09876	0	0.179976938042883
Q0130	P61829	OLI1	7.75937	0	0.179976938042883
YBL099W	P07251	ATP1	58.60746	0	0.179976938042883
YBR039W	P38077	ATP3	34.35021	0	0.179976938042883
YDL004W	Q12165	ATP16	17.02022	0	0.179976938042883
YDR298C	P09457	ATP5	22.81414	0	0.179976938042883
YDR322C-A	P81449	TIM11	10.87534	0	0.179976938042883
YDR377W	Q06405	ATP17	11.312	0	0.179976938042883
YJR121W	P00830	ATP2	54.7932	0	0.179976938042883
YKL016C	P30902	ATP7	19.80938	0	0.179976938042883
YML081C-A	P81450	ATP18	6.68769	0	0.179976938042883
YPL078C	P05626	ATP4	26.92481	0	0.179976938042883
YPL271W	P21306	ATP15	6.7425	0	0.179976938042883
YPR020W	Q12233	ATP20	12.92094	0	0.179976938042883
YOL077W-A	P81451	ATP19	7.53367	0	0.179976938042883
YLR295C	Q12349	ATP14	14.12765	0	0.179976938042882
YER069W	Q01217	ARG5,6	94.86823	0	0.159537917900167
YMR062C	Q04728	ARG7	47.84821	0	0.159537917900167
YOL140W	P18544	ARG8	46.68082	0	0.159537917900167
YOR130C		ORT1	NaN	0	0.159537917900167
YER053C		PIC2	NaN	0	0.150580624080241
YJR077C		MIR1	NaN	0	0.150580624080241
YAL062W	P39708	GDH3	49.62653	0	0.126504097843461
YOR375C	P07262	GDH1	49.56931	0	0.126504097843461
YML120C	P32340	NDI1	57.24915	0	0.106063525886541
YFL018C	P09624	LPD1	54.00934	0	0.0797223259257653
YER081W	P40054	SER3	51.1927	0	0.0287970205070518
YIL074C	P40510	SER33	51.18777	0	0.0287970205070518
YOR184W	P33330	SER1	43.41501	0	0.0287970205070518
YGR208W	P42941	SER2	34.20684	0	0.0287970205070518
YLR058C	P37291	SHM2	52.21793	0	0.00949079324045686
YGR204W	P07245	ADE3	102.20412	0	0.00360221713924679
YBR263W	P37292	SHM1	53.68589	0	0.000624245025446755
YMR189W	P49095	GCV2	114.45033	0	0.000312122202486544
YAL044C	P39726	GCV3	18.79276	0	0.000312122202486411
YDR019C	P48015	GCV1	44.46849	0	0.000312122202486411
YDR148C	P19262	KGD2	50.43011	0	0
YER070W	P21524	RNR1	99.56021	0	0
YGR180C	P49723	RNR4	40.05407	0	0
YIL066C	P21672	RNR3	97.51369	0	0
YIL125W	P20967	KGD1	114.41496	0	0
YLR438W	P07991	CAR2	46.08557	0	0
YMR246W	P47912	FAA4	77.26612	0	0
YOR317W	P30624	FAA1	77.86529	0	0
YOR388C	Q08911	FDH1	41.7138	0	0
