genes	enzymes	shortNames	MWs	pathways	actions	k_scores	unique	conectivity	groups	EV_type	EUV_comparison	priority
YLR395C	P04039	COX8	8.90656	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	7	7	essential	up_distinct	1
YMR256C	P10174	COX7	6.9323	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	7	7	essential	up_distinct	1
YBL045C	P07256	COR1	50.22724	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	6	5	essential_tightly_const	up_distinct	1
YDR529C	P00128	QCR7	14.56466	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	6	5	essential_tightly_const	up_distinct	1
YEL024W	P08067	RIP1	23.36479	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	6	5	essential_tightly_const	up_distinct	1
YFR033C	P00127	QCR6	17.25682	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	6	5	essential_tightly_const	up_distinct	1
YGR183C	P22289	QCR9	7.47622	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	6	5	essential_tightly_const	up_distinct	1
YHR001W-A	P37299	QCR10	8.59285	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	6	5	essential_tightly_const	up_distinct	1
YJL166W	P08525	QCR8	10.97437	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	6	5	essential_tightly_const	up_distinct	1
YOR065W	P07143	CYT1	34.05423	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	6	5	essential_tightly_const	up_distinct	1
YPR191W	P07257	QCR2	40.47764	sce00190  Oxidative phosphorylation	OE	1.60064232142088	0	6	5	essential_tightly_const	up_distinct	1
Q0080	P00856	ATP8	5.82221	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
Q0085	P00854	ATP6	29.09876	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
YBR039W	P38077	ATP3	34.35021	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
YDR298C	P09457	ATP5	22.81414	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
YDR377W	Q06405	ATP17	11.312	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
YKL016C	P30902	ATP7	19.80938	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
YML081C-A	P81450	ATP18	6.68769	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
YPL078C	P05626	ATP4	26.92481	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
YPR020W	Q12233	ATP20	12.92094	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
Q0130	P61829	OLI1	7.75937	sce00190  Oxidative phosphorylation	OE	1.53899095542896	0	7	9	essential_tightly_const	up_distinct	1
YLR295C	Q12349	ATP14	14.12765	sce00190  Oxidative phosphorylation	OE	1.53899095542895	0	7	9	essential_tightly_const	up_distinct	1
YPL061W	P54115	ALD6	54.41344	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00280  Valine, leucine and isoleucine degradation sce00310  Lysine degradation sce00330  Arginine and proline metabolism sce00340  Histidine metabolism sce00380  Tryptophan metabolism sce00410  beta-Alanine metabolism sce00561  Glycerolipid metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	KD	0.197913808632184	1	8	0	biomass_coupled	down_distinct	1
YML056C	P50094	IMD4	56.39328	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	OE	156.624415435774	1	7	0	production_opt_tight	up_subset	2
YER099C	P38620	PRS2	34.76468	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	23.5973818783501	1	6	0	production_opt_tight	up_subset	2
YKL181W	P32895	PRS1	47.04715	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	23.5973818783501	1	6	0	production_opt_tight	up_subset	2
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	OE	2.00946683253335	1	8	0	production_opt_tight	up_subset	2
YLR174W	P41939	IDP2	46.56172	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	KD	0.293899287318122	1	5	0	biomass_coupled	down_overlaped	2
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	KD	0.285143746412376	1	4	0	biomass_opt	down_subset	2
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KD	0.21168	1	52	0	unnecessary_prod	down_subset	2
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KD	0.211679993650683	1	48	0	biomass_coupled	down_subset	2
YDR503C	Q04396	LPP1	31.58604	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KD	0.207961799762787	1	35	0	biomass_coupled	down_subset	2
YCL040W	P17709	GLK1	55.37689	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	1	6	0	unnecessary_prod	down_subset	2
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	0	12	13	unnecessary_prod	down_subset	2
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	0	12	13	unnecessary_prod	down_subset	2
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	1	5	0	unnecessary_prod	down_overlaped	2
YLR446W	Q06204	YLR446W	48.96875	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	1	20	0	unnecessary_prod	down_subset	2
YJR133W	P47165	XPT1	23.67095	sce00NNN  None	KO	0	1	4	0	unnecessary_prod	down_subset	2
