genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority
YOL126C	P22133	MDH2	40.7305	0	0	subOpt_isoenz	0	0	2.67613255864619e-09	0	1	5	0	2
YOR184W	P33330	SER1	43.41501	0	0	subOpt_isoenz	0	0	3.83339462901028e-09	0	1	4	0	2
YOR317W	P30624	FAA1	77.86529	0	0	subOpt_isoenz	0	0	1.26612237518694e-09	0	1	52	0	2
YLR446W	Q06204	YLR446W	48.96875	0	0	subOpt_isoenz	0	0	1.82233144914547e-09	0	1	20	0	2
YDR452W	Q04119	PPN1	78.34335	1	1000	opt_isoenz	2	0	1.13929424508038e-09	1.59461388661699e-12	1	11	0	3
YNL036W	P53615	NCE103	24.85889	1	1.74231571314398	opt_isoenz	2	0	3.65862425756512e-09	1.85924694811962e-10	1	4	0	3
YGL080W		MPC1	NaN	0	0.0719474197574464		0	NaN	NaN	NaN	0	4	12	3
YGR243W		MPC3	NaN	0	0.0719474197574464		0	NaN	NaN	NaN	0	4	12	3
YHR162W		MPC2	NaN	0	0.0719474197574464		0	NaN	NaN	NaN	0	4	12	3
YBR218C	P32327	PYC2	130.16549	0	0	subOpt_isoenz	0	0	3.20829408174298e-10	0	0	8	13	3
YER070W	P21524	RNR1	99.56021	0	0	subOpt_isoenz	0	0	9.33178336917934e-10	0	0	24	14	3
YER081W	P40054	SER3	51.1927	0	0	subOpt_isoenz	0	0	3.06918982306081e-11	0	0	6	15	3
YFR053C	P04806	HXK1	53.73784	0	0	subOpt_isoenz	0	0	1.87291661640625e-09	0	0	12	16	3
YGL062W	P11154	PYC1	130.09827	0	0	subOpt_isoenz	0	0	3.20918503469511e-10	0	0	8	13	3
YGL253W	P04807	HXK2	53.9419	0	0	subOpt_isoenz	0	0	1.74471137001218e-09	0	0	12	16	3
YGR180C	P49723	RNR4	40.05407	0	0	subOpt_isoenz	0	0	2.39940008578749e-09	0	0	24	14	3
YIL066C	P21672	RNR3	97.51369	0	0	subOpt_isoenz	0	0	9.53204109787447e-10	0	0	24	14	3
YIL074C	P40510	SER33	51.18777	0	0	subOpt_isoenz	0	0	3.06919488030158e-11	0	0	6	15	3
