Annotation Cluster 1	Enrichment Score: 2.882779194132315
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006260~DNA replication	3	25.0	0.00985549697890036	YGR180C, YER070W, YIL066C	12	78	5557	17.810897435897434	0.26437580816670314	0.04367393577178858	0.04085626249618932
UP_KEYWORDS	Oxidoreductase	4	33.33333333333333	0.010433932591445311	YGR180C, YER081W, YER070W, YIL066C	12	258	5914	7.640826873385013	0.32164441343311	0.04825693823543457	0.041735730365781244
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	4	33.33333333333333	0.024363753957760834	YGR180C, YER081W, YER070W, YIL066C	12	292	4885	5.57648401826484	0.4733936533722486	0.07038417810019797	0.05684875923477528
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	4	33.33333333333333	0.027355284647588393	YGR180C, YER081W, YER070W, YIL066C	12	347	5557	5.338136407300672	0.5767653886796578	0.09422375823058225	0.08814480608667372
KEGG_PATHWAY	sce00230:Purine metabolism	3	25.0	0.056275561685696036	YGR180C, YER070W, YIL066C	10	96	2184	6.824999999999999	0.6474557569053687	0.16882668505708812	0.16882668505708812
UP_KEYWORDS	Phosphoprotein	5	41.66666666666667	0.5844336442243901	YBR117C, YGR180C, YER081W, YER070W, YIL066C	12	2091	5914	1.1784632552207874	0.9999999999999922	1.0	0.8888888888888888
GOTERM_CC_DIRECT	GO:0005634~nucleus	3	25.0	0.9566450775032433	YBR117C, YGR180C, YER070W	12	2195	5861	0.6675398633257403	1.0	1.0	1.0

Annotation Cluster 3	Enrichment Score: 1.8720012748046009
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	6	50.0	6.14848826533984E-4	YBR117C, YBR218C, YER070W, YMR246W, YOR317W, YIL066C	12	353	4885	6.919263456090652	0.01586380899415818	0.007993034744941792	0.0064559126786068325
UP_SEQ_FEATURE	region of interest:Substrate binding	3	25.0	0.00343379046171585	YBR218C, YER070W, YIL066C	12	48	5872	30.583333333333336	0.15510698836700298	0.018717016211864213	0.015347953293728653
UP_SEQ_FEATURE	binding site:Substrate	3	25.0	0.018327866180659354	YBR218C, YER070W, YIL066C	12	114	5872	12.87719298245614	0.5960229517488237	0.07636610908608064	0.06262020945058612
UP_KEYWORDS	Cytoplasm	3	25.0	0.8401190974395393	YBR218C, YER070W, YIL066C	12	1593	5914	0.9281230382925298	1.0	1.0	0.8888888888888888

Annotation Cluster 4	Enrichment Score: 0.8687430056513263
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	sce01230:Biosynthesis of amino acids	4	33.33333333333333	0.011404430730779949	YBR117C, YDR502C, YBR218C, YER081W	10	123	2184	7.102439024390244	0.1865406143150664	0.05131993828850977	0.05131993828850977
UP_KEYWORDS	Metal-binding	3	25.0	0.407992480151726	YBR117C, YDR502C, YBR218C	12	739	5914	2.0006765899864685	0.9999999962320315	1.0	0.8703839576570155
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	3	25.0	0.5321636580033742	YBR117C, YDR502C, YBR218C	12	764	4885	1.5984947643979057	0.9999999973548955	1.0	0.84

