genes	enzymes	shortNames	MWs	actions	k_scores
YDL067C	P07255	COX9	6.96313	0	0.240630078434539
YGL187C	P04037	COX4	17.1424	0	0.240630078434539
YGL191W	P32799	COX13	15.02097	0	0.240630078434539
YHR051W	P00427	COX6	17.34139	0	0.240630078434539
YIL111W	P00425	COX5B	17.1965	0	0.240630078434539
YLR038C	Q01519	COX12	9.78778	0	0.240630078434539
YLR395C	P04039	COX8	8.90656	0	0.240630078434539
YMR256C	P10174	COX7	6.9323	0	0.240630078434539
YBL030C		PET9	NaN	0	0.234091848967238
YBR085W		AAC3	NaN	0	0.234091848967238
YMR056C		AAC1	NaN	0	0.234091848967238
Q0080	P00856	ATP8	5.82221	0	0.233573551925065
Q0085	P00854	ATP6	29.09876	0	0.233573551925065
Q0130	P61829	OLI1	7.75937	0	0.233573551925065
YBL099W	P07251	ATP1	58.60746	0	0.233573551925065
YBR039W	P38077	ATP3	34.35021	0	0.233573551925065
YDL004W	Q12165	ATP16	17.02022	0	0.233573551925065
YDR298C	P09457	ATP5	22.81414	0	0.233573551925065
YDR322C-A	P81449	TIM11	10.87534	0	0.233573551925065
YDR377W	Q06405	ATP17	11.312	0	0.233573551925065
YJR121W	P00830	ATP2	54.7932	0	0.233573551925065
YKL016C	P30902	ATP7	19.80938	0	0.233573551925065
YLR295C	Q12349	ATP14	14.12765	0	0.233573551925065
YML081C-A	P81450	ATP18	6.68769	0	0.233573551925065
YPL078C	P05626	ATP4	26.92481	0	0.233573551925065
YPL271W	P21306	ATP15	6.7425	0	0.233573551925065
YPR020W	Q12233	ATP20	12.92094	0	0.233573551925065
YOL077W-A	P81451	ATP19	7.53367	0	0.233573551925065
YDR503C	Q04396	LPP1	31.58604	0	0.207961799987033
YLR174W	P41939	IDP2	46.56172	0	0.206818023128556
YOL126C	P22133	MDH2	40.7305	0	0.195681881134217
YER053C		PIC2	NaN	0	0.180090652436882
YJR077C		MIR1	NaN	0	0.180090652436882
YAL062W	P39708	GDH3	49.62653	0	0.153788275545107
YOR375C	P07262	GDH1	49.56931	0	0.153788275545107
YER069W	Q01217	ARG5,6	94.86823	0	0.145193082637183
YMR062C	Q04728	ARG7	47.84821	0	0.145193082637183
YOL140W	P18544	ARG8	46.68082	0	0.145193082637183
YOR130C		ORT1	NaN	0	0.145193082637183
YML120C	P32340	NDI1	57.24915	0	0.116640442712133
YFL018C	P09624	LPD1	54.00934	0	0.116215515385752
YKL029C	P36013	MAE1	74.37529	0	0.0742882268172994
YDR148C	P19262	KGD2	50.43011	0	0.05733
YIL125W	P20967	KGD1	114.41496	0	0.05733
YAL044C	P39726	GCV3	18.79276	0	0.0299428054085484
YDR019C	P48015	GCV1	44.46849	0	0.0299428054085484
YMR189W	P49095	GCV2	114.45033	0	0.0299428054085484
YER081W	P40054	SER3	51.1927	0	0.0263352428206069
YIL074C	P40510	SER33	51.18777	0	0.0263352428206069
YOR184W	P33330	SER1	43.41501	0	0.0263352428206069
YGR208W	P42941	SER2	34.20684	0	0.0263352428206069
YLR058C	P37291	SHM2	52.21793	0	0.00910671905369133
YGR204W	P07245	ADE3	102.20412	0	0.00360221545955459
YBR263W	P37292	SHM1	53.68589	0	0.00255555637356131
YOR388C	Q08911	FDH1	41.7138	0	9.27854659221991e-05
YCL040W	P17709	GLK1	55.37689	0	0
YER070W	P21524	RNR1	99.56021	0	0
YFR053C	P04806	HXK1	53.73784	0	0
YGL253W	P04807	HXK2	53.9419	0	0
YGR180C	P49723	RNR4	40.05407	0	0
YIL066C	P21672	RNR3	97.51369	0	0
YLR438W	P07991	CAR2	46.08557	0	0
YMR246W	P47912	FAA4	77.26612	0	0
YOR317W	P30624	FAA1	77.86529	0	0
YLR446W	Q06204	YLR446W	48.96875	0	0
