genes	enzymes	shortNames	MWs	actions	k_scores
YOR184W	P33330	SER1	43.41501	0	0.0284390447736301
YER081W	P40054	SER3	51.1927	0	0.0284390447736301
YGR208W	P42941	SER2	34.20684	0	0.0284390447736301
YIL074C	P40510	SER33	51.18777	0	0.0284390447736301
YLR058C	P37291	SHM2	52.21793	0	0.00910672806255903
YGR204W	P07245	ADE3	102.20412	0	0.00360221907508928
YBR263W	P37292	SHM1	53.68589	0	0.000228203811936713
YMR189W	P49095	GCV2	114.45033	0	0.000114101834116294
YAL044C	P39726	GCV3	18.79276	0	0.000114101792555658
YDR019C	P48015	GCV1	44.46849	0	0.000114101792555658
YDR148C	P19262	KGD2	50.43011	0	0
YER070W	P21524	RNR1	99.56021	0	0
YGR180C	P49723	RNR4	40.05407	0	0
YIL066C	P21672	RNR3	97.51369	0	0
YIL125W	P20967	KGD1	114.41496	0	0
YLR438W	P07991	CAR2	46.08557	0	0
YMR246W	P47912	FAA4	77.26612	0	0
YOR317W	P30624	FAA1	77.86529	0	0
YOR388C	Q08911	FDH1	41.7138	0	0
