genes	enzymes	shortNames	MWs	actions	k_scores	OE	minUsage	maxUsage	pUsage	foldChange	unique	conectivity	groups	priority
YJL088W	P05150	ARG3	37.84479	deletion	0	0	0	5.48511529758156e-06	0	1.000001000001	1	5	0	1
YJR016C	P39522	ILV3	62.86049	deletion	0	0	0	6.10299918394377e-06	0	1.000001000001	1	5	0	1
YJR148W	P47176	BAT2	41.62419	deletion	0	0	0	0.00234941509221994	0	1.000001000001	1	14	0	1
YKL001C	Q02196	MET14	23.06018	deletion	0	0	0	0.000167736150603163	0	1.000001000001	1	5	0	1
YKL029C	P36013	MAE1	74.37529	deletion	0	0	0	3.04052784005673e-05	0	1.000001000001	1	7	0	1
YLR043C	P22217	TRX1	11.23485	deletion	0	0	0	0.000232901158063939	0	1.000001000001	1	23	0	1
YLR174W	P41939	IDP2	46.56172	deletion	0	0	0	0.00210027818482056	0	1.000001000001	1	5	0	1
YLR304C	P19414	ACO1	85.36736	deletion	0	0	0	0.0011455488013543	0	1.000001000001	1	8	0	1
YMR062C	Q04728	ARG7	47.84821	deletion	0	0	0	0.00204380778589977	0	1.000001000001	1	9	0	1
YMR246W	P47912	FAA4	77.26612	deletion	0	0	0	0.00126566281376865	0	1.000001000001	1	48	0	1
YNR001C	P00890	CIT1	53.35945	deletion	0	0	0	5.86428064422382e-06	0	1.000001000001	1	7	0	1
YOL064C	P32179	MET22	39.14886	deletion	0	0	0	7.43519748937489e-05	0	1.000001000001	1	4	0	1
YOR184W	P33330	SER1	43.41501	deletion	0	0	0	0.000536415131214478	0	1.000001000001	1	4	0	1
YOR317W	P30624	FAA1	77.86529	deletion	0	0	0	0.00125592310740381	0	1.000001000001	1	52	0	1
YOR388C	Q08911	FDH1	41.7138	deletion	0	0	0	1.94476144349789e-05	0	1.000001000001	1	4	0	1
YPR001W	P43635	CIT3	53.81073	deletion	0	0	0	5.86428064422383e-06	0	1.000001000001	1	9	0	1
YLR446W	Q06204	YLR446W	48.96875	deletion	0	0	0	0.00134500076857376	0	1.000001000001	1	20	0	1
YJL200C	P39533	ACO2	86.58224	deletion	0	0	0	0.00112947606721703	0	1.000001000001	1	7	0	1
YGR254W	P00924	ENO1	46.81564	OE	3.72575411249349	2	0	0.00209116530228446	2.27777850693499e-06	1.000001000001	0	5	6	2
YJL052W	P00360	TDH1	35.74956	OE	1.29709992964493	2	0	0.00275355091315473	1.80651242743138e-05	1.000001000001	0	8	7	2
YLR354C	P15019	TAL1	37.0359	OE	1.28483111518823	2	0	0.00264393109969101	3.45192250997286e-06	1.000001000001	0	6	8	2
YER053C		PIC2	NaN	deletion	0.0808230487790275	0	NaN	NaN	NaN	1.000001000001	0	4	9	2
YJR077C		MIR1	NaN	deletion	0.0808230487790275	0	NaN	NaN	NaN	1.000001000001	0	4	9	2
YGL080W		MPC1	NaN	deletion	0.0194978150208392	0	NaN	NaN	NaN	1.000001000001	0	4	12	2
YGR243W		MPC3	NaN	deletion	0.0194978150208392	0	NaN	NaN	NaN	1.000001000001	0	4	12	2
YHR162W		MPC2	NaN	deletion	0.0194978150208392	0	NaN	NaN	NaN	1.000001000001	0	4	12	2
YOR222W		ODC2	NaN	deletion	4.57448155488406e-07	0	NaN	NaN	NaN	1.000001000001	0	6	13	2
YPL134C		ODC1	NaN	deletion	4.57448155488406e-07	0	NaN	NaN	NaN	1.000001000001	0	6	13	2
YAL044C	P39726	GCV3	18.79276	deletion	0	0	0	2.92352245390071e-06	0	1.000001000001	0	18	14	2
YAL062W	P39708	GDH3	49.62653	deletion	0	0	0	4.96919266475322e-05	0	1.000001000001	0	8	15	2
YBR218C	P32327	PYC2	130.16549	deletion	0	0	0	6.74038835590268e-05	0	1.000001000001	0	8	17	2
YDR148C	P19262	KGD2	50.43011	deletion	0	0	0	7.56983365512096e-05	0	1.000001000001	0	11	18	2
YDR384C		ATO3	NaN	deletion	0	0	NaN	NaN	NaN	1.000001000001	0	2	19	2
YER070W	P21524	RNR1	99.56021	deletion	0	0	0	0.000246469332357721	0	1.000001000001	0	24	20	2
YFR053C	P04806	HXK1	53.73784	deletion	0	0	0	8.19765248940316e-06	0	1.000001000001	0	12	22	2
YGL062W	P11154	PYC1	130.09827	deletion	0	0	0	6.74038835590258e-05	0	1.000001000001	0	8	17	2
YGL184C	P53101	STR3	51.82796	deletion	0	0	0	0.00117065546302397	0	1.000001000001	0	6	24	2
YGL253W	P04807	HXK2	53.9419	deletion	0	0	0	1.77281441812997e-05	0	1.000001000001	0	12	22	2
YGR121C		MEP1	NaN	deletion	0	0	NaN	NaN	NaN	1.000001000001	0	2	19	2
YGR180C	P49723	RNR4	40.05407	deletion	0	0	0	0.000246469332357723	0	1.000001000001	0	24	20	2
YIL066C	P21672	RNR3	97.51369	deletion	0	0	0	0.000246469332357721	0	1.000001000001	0	24	20	2
YJL026W	P09938	RNR2	46.14681	deletion	0	0	0	0.000246469332357723	0	1.000001000001	0	24	20	2
YLR155C	P0CZ17	ASP3-1	38.6862	deletion	0	0	0	0.000320905836474817	0	1.000001000001	0	5	25	2
YLR157C	P0CX77	ASP3-2	38.6862	deletion	0	0	0	0.000320905836474817	0	1.000001000001	0	5	25	2
YLR158C	P0CX78	ASP3-3	38.6862	deletion	0	0	0	0.000320905836474817	0	1.000001000001	0	5	25	2
YLR160C	P0CX79	ASP3-4	38.6862	deletion	0	0	0	0.000320905836474817	0	1.000001000001	0	5	25	2
YNL142W		MEP2	NaN	deletion	0	0	NaN	NaN	NaN	1.000001000001	0	2	19	2
YOR375C	P07262	GDH1	49.56931	deletion	0	0	0	4.96925704668582e-05	0	1.000001000001	0	8	15	2
YPR138C		MEP3	NaN	deletion	0	0	NaN	NaN	NaN	1.000001000001	0	2	19	2
YFR055W	P43623	IRC7	36.97108	deletion	0	0	0	0.00135149542930768	0	1.000001000001	0	6	24	2
