genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YHR144C	P06773	DCD1	35.64574	0	0.207584571637947	essential	0	2.71951612697258e-11	0.00230134524739831	3.0265246003104e-11
YOR245C	Q08650	DGA1	47.71075	0	0.164378422993167	subOpt_isoenz	0	0	1.01733999423999e-07	0
YML120C	P32340	NDI1	57.24915	0	0.110363867978782	opt_isoenz	0	0	8.49852138420892e-05	1.239777133891e-07
YFL018C	P09624	LPD1	54.00934	0	0.0966093561165042	essential	0	4.45560289202898e-07	8.53600403687884e-07	4.45603843896796e-07
YDL066W	P21954	IDP1	48.18986	0	0.0326507616196365	tightly_const	0	3.94900061707274e-07	3.96179261082381e-07	3.95411741460679e-07
YDR148C	P19262	KGD2	50.43011	0	0.0294	opt_isoenz	0	0	3.91205574097979e-07	6.7739880555648e-12
YIL125W	P20967	KGD1	114.41496	0	0.0294	opt_isoenz	0	0	3.91205574097979e-07	6.7739880555648e-12
YOR388C	Q08911	FDH1	41.7138	0	0.00246383414956486	tightly_const	0	7.10374607893257e-07	7.10840820124017e-07	7.10444765462926e-07
YCL040W	P17709	GLK1	55.37689	0	0	subOpt_isoenz	0	0	8.92854493246929e-07	0
YFR053C	P04806	HXK1	53.73784	0	0	subOpt_isoenz	0	0	8.9285449324667e-07	0
YGL253W	P04807	HXK2	53.9419	0	0	subOpt_isoenz	0	0	1.93087633488125e-06	0
YLR446W	Q06204	YLR446W	48.96875	0	0	subOpt_isoenz	0	0	0.000146491935489316	0
