genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority
YNR001C	P00890	CIT1	53.35945	sce00020  Citrate cycle (TCA cycle) sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	6.48957189904578	opt_isoenz_tight	2	0	1.08756900593714e-06	1.08753858763103e-06	1	7	0	2
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	5.87628891406892	opt_isoenz_tight	2	0	5.17810093183684e-06	5.17757218715071e-06	1	8	0	2
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	4.44850533972883	opt_isoenz_tight	2	0	9.08791683299489e-06	9.08759721511097e-06	1	5	0	2
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	4.44850533972883	opt_isoenz_tight	2	0	2.49667922625153e-06	2.49659141918322e-06	1	6	0	2
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.16150938779077	opt_isoenz_tight	2	0	1.62387850794995e-06	1.62385999280942e-06	1	6	0	2
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	2	1.38189101049764	opt_isoenz_tight	2	0	7.82341913494429e-06	7.82324334005639e-06	1	8	0	2
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.292576858192945	subOpt_isoenz	0	0	4.15289004644634e-08	0	0	12	4	2
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.290104054427068	subOpt_isoenz	0	0	4.87266676413433e-07	0	0	24	5	2
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.290104054427068	subOpt_isoenz	0	0	4.87266676411043e-07	0	0	24	5	2
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.290104054427068	subOpt_isoenz	0	0	4.87266676417317e-07	0	0	24	5	2
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	0	0.207585615438607	subOpt_isoenz	0	0	0.00100949656416355	0	1	84	0	2
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	0	0.188436602462482	subOpt_isoenz	0	0	6.71632045187276e-05	0	0	6	9	2
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.171194904597011	subOpt_isoenz	0	0	2.49119239871191e-07	0	0	6	10	2
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	0	0.164378423157911	subOpt_isoenz	0	0	1.01733999413203e-07	0	1	122	0	2
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	26.4267077936642	opt_isoenz	2	0	0.00101328848957321	8.2247086845991e-07	1	10	0	3
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	1	4.03483065568508	opt_isoenz	2	0	0.00300596384081623	3.47909238920773e-10	1	4	0	3
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	1	2.02606920307144	opt_isoenz	2	0	0.00159782676209313	1.67175212931534e-06	1	5	0	3
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	1	2.02606920307144	opt_isoenz	2	0	0.00285515228012225	4.61588407430798e-07	1	4	0	3
YML120C	P32340	NDI1	57.24915	sce00NNN  None	1	1.55274201430556	opt_isoenz	2	0	7.76216537898465e-05	7.93573622299767e-07	1	5	0	3
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.15025344152806	opt_isoenz	2	0	0.00210616190174155	1.59300472807713e-05	1	8	0	3
YGL080W		MPC1	NaN		0	0.288661975381453		0	NaN	NaN	NaN	0	4	6	3
YGR243W		MPC3	NaN		0	0.288661975381453		0	NaN	NaN	NaN	0	4	6	3
YHR162W		MPC2	NaN		0	0.288661975381453		0	NaN	NaN	NaN	0	4	6	3
