genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	OE	1.38189101049764	opt_isoenz_tight	2	0	7.82341913494429e-06	7.82324334005639e-06	1	8	0	2	1.01012664291228	1.0123946941112	0.0194452286721498
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	KD	0.292576858192945	subOpt_isoenz	0	0	4.15289004644634e-08	0	0	12	4	2	0.999999999999997	0.999999999999997	0
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.290104054427068	subOpt_isoenz	0	0	4.87266676413433e-07	0	0	24	5	2	0.999999999999997	1	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.290104054427068	subOpt_isoenz	0	0	4.87266676411043e-07	0	0	24	5	2	1	1	0
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.290104054427068	subOpt_isoenz	0	0	4.87266676417317e-07	0	0	24	5	2	1	1	0
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	KD	0.207585615438607	subOpt_isoenz	0	0	0.00100949658116614	0	1	84	0	2	1.00000000000001	1	0
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	KD	0.188436602462482	subOpt_isoenz	0	0	6.71632045187276e-05	0	0	6	9	2	1	1	0
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	KD	0.171194904597011	subOpt_isoenz	0	0	2.49119239871191e-07	0	0	6	10	2	0.999999999999993	1	0
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	KD	0.164378423157911	subOpt_isoenz	0	0	1.01733999413203e-07	0	1	122	0	2	1.00000000000001	1	0
YPR069C	Q12074	SPE3	33.32362	sce00270  Cysteine and methionine metabolism sce00330  Arginine and proline metabolism sce00410  beta-Alanine metabolism sce00480  Glutathione metabolism	KO	0	flux_leak	0	0	0	0	1	0	0	1	0.999999999999936	0.999999999999937	0
