genes	enzymes	shortNames	MWs	actions	k_scores
YLR295C	Q12349	ATP14	14.12765	0	0.107080956421748
YML081C-A	P81450	ATP18	6.68769	0	0.107080956421748
YPL078C	P05626	ATP4	26.92481	0	0.107080956421748
YPL271W	P21306	ATP15	6.7425	0	0.107080956421748
YPR020W	Q12233	ATP20	12.92094	0	0.107080956421748
YOL077W-A	P81451	ATP19	7.53367	0	0.107080956421748
YBL030C		PET9	NaN	0	0.107025190307157
YBR085W		AAC3	NaN	0	0.107025190307157
YMR056C		AAC1	NaN	0	0.107025190307157
YER053C		PIC2	NaN	0	0.0965910861957492
YJR077C		MIR1	NaN	0	0.0965910861957492
YHR002W		LEU5	NaN	0	0.0933039933409582
YEL046C	P37303	GLY1	42.81463	0	0.0720361917797854
YER073W	P40047	ALD5	56.69214	0	0.0719319172381185
YLR153C	P52910	ACS2	75.49079	0	0.0719319172381185
YBR221C	P32473	PDB1	40.0532	0	0.0306018204159507
YER178W	P16387	PDA1	46.34261	0	0.0306018204159507
YGR193C	P16451	PDX1	45.36125	0	0.0306018204159507
YNL071W	P12695	LAT1	51.81762	0	0.0306018204159507
YDR384C		ATO3	NaN	0	0.0229668184252455
YGR121C		MEP1	NaN	0	0.0229668184252455
YNL142W		MEP2	NaN	0	0.0229668184252455
YPR138C		MEP3	NaN	0	0.0229668184252455
YCR053W	P16120	THR4	57.47349	0	0.0116735520025708
YDR158W	P13663	HOM2	39.54334	0	0.0116735520025708
YER052C	P10869	HOM3	58.10913	0	0.0116735520025708
YHR025W	P17423	THR1	38.71215	0	0.0116735520025708
YJR139C	P31116	HOM6	38.50163	0	0.0116735520025708
udhA	P27306	udhA	51.56	0	0.00450244269333853
YLR174W	P41939	IDP2	46.56172	0	0.00318285482596109
YMR241W		YHM2	NaN	0	0.00194156359365833
YNL037C	P28834	IDH1	39.32357	0	0.00194093509282941
YOR136W	P28241	IDH2	39.73903	0	0.00194093509282941
YBR291C		CTP1	NaN	0	0.000971100572160726
YGL256W	P10127	ADH4	41.14161	0	3.18210410645934e-05
YMR083W	P07246	ADH3	40.36903	0	3.18210410645934e-05
YMR303C	P00331	ADH2	36.73148	0	3.18210410645934e-05
YAL062W	P39708	GDH3	49.62653	0	0
YBL015W	P32316	ACH1	58.71137	0	0
YBR084W	P09440	MIS1	106.21642	0	0
YBR115C	P07702	LYS2	155.34394	0	0
YBR166C	P20049	TYR1	50.92272	0	0
YBR218C	P32327	PYC2	130.16549	0	0
YBR249C	P32449	ARO4	39.74874	0	0
YCL009C	P25605	ILV6	33.98652	0	0
YCL018W	P04173	LEU2	38.95257	0	0
YDL066W	P21954	IDP1	48.18986	0	0
YDL131W	Q12122	LYS21	48.59372	0	0
YDR035W	P14843	ARO3	41.06952	0	0
YDR127W	P08566	ARO1	174.75305	0	0
YDR234W	P49367	LYS4	75.14989	0	0
YDR300C	P32264	PRO1	47.16164	0	0
YER069W	Q01217	ARG5,6	94.86823	0	0
YER086W	P00927	ILV1	63.83052	0	0
YER091C	P05694	MET6	85.85892	0	0
YER152C	P10356	YER152C	49.48976	0	0
YGL009C	P07264	LEU1	85.79356	0	0
YGL062W	P11154	PYC1	130.09827	0	0
YGL080W		MPC1	NaN	0	0
YGL125W	P53128	MET13	68.55958	0	0
YGL148W	P28777	ARO2	40.83793	0	0
YGL154C	P50113	LYS5	30.68281	0	0
YGR124W	P49090	ASN2	64.59268	0	0
YGR243W		MPC3	NaN	0	0
YHR018C	P04076	ARG4	51.9886	0	0
YHR162W		MPC2	NaN	0	0
YIL094C	P40495	LYS12	40.06854	0	0
YIR034C	P38998	LYS1	41.46445	0	0
YJL088W	P05150	ARG3	37.84479	0	0
YJR016C	P39522	ILV3	62.86049	0	0
YLR304C	P19414	ACO1	85.36736	0	0
YLR355C	P06168	ILV5	44.36792	0	0
YMR062C	Q04728	ARG7	47.84821	0	0
YMR108W	P07342	ILV2	74.93608	0	0
YNL104C	P06208	LEU4	68.40819	0	0
YNL316C	P32452	PHA2	38.22484	0	0
YNR001C	P00890	CIT1	53.35945	0	0
YNR050C	P38999	LYS9	48.91735	0	0
YOL058W	P22768	ARG1	46.92715	0	0
YOL126C	P22133	MDH2	40.7305	0	0
YOL140W	P18544	ARG8	46.68082	0	0
YOR130C		ORT1	NaN	0	0
YOR323C	P54885	PRO2	49.73991	0	0
YOR375C	P07262	GDH1	49.56931	0	0
YPL023C	P46151	MET12	73.94088	0	0
YPR001W	P43635	CIT3	53.81073	0	0
YPR060C	P32178	ARO7	29.7468	0	0
YPR145W	P49089	ASN1	64.46973	0	0
YJL200C	P39533	ACO2	86.58224	0	0
